keep_index,source_key,language,title,authors,decision,work_key,cover_id,cover_file,cover_image_url,cover_width,cover_height,cover_bytes,resolved_path,cover_state,sha256,size_bytes
4818,/books/OL24451438M,FR,Le sens des choses,Jacques Attali,KEEP_CORE,/works/OL15487469W,13085654,ol-cover-13085654.jpg,,314,500,33065,data/covers/full/ol-cover-13085654.jpg,LOCAL_FILE_OK,24414dbcc3160dec326f47e150bfb1706178fe58e4d0bb49a34b90192a8b8fc3,33065
4819,/books/OL24147261M,FR,Aventures les plus curieuses des voyageurs,Jacques Bernard Hombron,KEEP_CORE,/works/OL12532495W,6325364,ol-cover-6325364.jpg,,346,500,21264,data/covers/full/ol-cover-6325364.jpg,LOCAL_FILE_OK,900af8b0a0aed65bc6b596f0af1daa3146a438f71bc5d5e12ede4a489a11f673,21264
4820,/books/OL28799858M,FR,Ces gens-là,Jacques Brel,KEEP_CORE,/works/OL21271773W,10358990,ol-cover-10358990.jpg,,345,500,47907,data/covers/full/ol-cover-10358990.jpg,LOCAL_FILE_OK,3e530adaba17a21d1d081e8be94db6ba20a64e345b46cf67a2f938f80a613337,47907
4821,/books/OL28865019M,FR,Le plat pays,Jacques Brel,KEEP_CORE,/works/OL21315122W,10359960,ol-cover-10359960.jpg,,356,500,53447,data/covers/full/ol-cover-10359960.jpg,LOCAL_FILE_OK,069b7022feaf047db69be165859c1277f9d210844444e5faadae32b1b2ac466e,53447
4822,/books/OL19339791M,FR,Basile-Juléat Fouda,Jacques Chatué,KEEP_CORE,/works/OL12728766W,5464788,ol-cover-5464788.jpg,,128,204,1499,data/covers/full/ol-cover-5464788.jpg,LOCAL_FILE_OK,e030c62024bfccb3764734d17c5f16a2373f2937a388458e507bb9a800aa7904,1499
4823,/books/OL18910900M,FR,Famille et patrimoine de la haute noblesse française au XVIIIe siècle,Jacques Cuvillier,KEEP_CORE,/works/OL12573250W,5440974,ol-cover-5440974.jpg,,128,204,1050,data/covers/full/ol-cover-5440974.jpg,LOCAL_FILE_OK,fd100caa9c45d0e18712109a4786688be3f841db88ae1e3cd578d72b06d3f756,1050
4824,/books/OL21193404M,FR,Dissemination,Jacques Derrida,KEEP_CORE,/works/OL10567922W,4378993,ol-cover-4378993.jpg,,128,187,4544,data/covers/full/ol-cover-4378993.jpg,LOCAL_FILE_OK,07898c00ee456f7de8d0f6504a6bd2e5086fedfa7d4f6a27b29cc581af02fcd2,4544
4825,/books/OL21800935M,FR,Le monolinguisme de l'autre,Jacques Derrida,KEEP_CORE,/works/OL10567898W,3797262,ol-cover-3797262.jpg,,128,205,2021,data/covers/full/ol-cover-3797262.jpg,LOCAL_FILE_OK,0d2718467dc6ca97a9763a92ceea155d9f4a1c867aa0e7c018962fe23cf9f704,2021
4826,/books/OL19700150M,FR,Marges de la philosophie.,Jacques Derrida,KEEP_CORE,/works/OL10567925W,9914062,ol-cover-9914062.jpg,,273,500,12721,data/covers/full/ol-cover-9914062.jpg,LOCAL_FILE_OK,bb9d1d6510e6e6f09dd239fd7e41554f174449f75c6eaa8432e8b96d29243310,12721
4827,/books/OL21065732M,FR,Parages,Jacques Derrida,KEEP_CORE,/works/OL10567908W,8378839,ol-cover-8378839.jpg,,375,500,26509,data/covers/full/ol-cover-8378839.jpg,LOCAL_FILE_OK,81d0eee12bd044003d9a35ce735aec2616a15717ef064b4e9f1253cda4e91b0e,26509
4828,/books/OL22591164M,FR,Points de suspension,Jacques Derrida,KEEP_CORE,/works/OL10567909W,9629097,ol-cover-9629097.jpg,,312,500,18310,data/covers/full/ol-cover-9629097.jpg,LOCAL_FILE_OK,ddb3192f084c63150c75ec63796023a3e5afdd37c9a779011b27d466ecc3d54d,18310
4829,/books/OL23965713M,FR,Séminaire,Jacques Derrida,KEEP_CORE,/works/OL15039889W,13183918,ol-cover-13183918.jpg,,281,500,14376,data/covers/full/ol-cover-13183918.jpg,LOCAL_FILE_OK,f70178fcc9ea6934e8b94fb947cc7fcd08ac14cc821c833b2fe159a168433e7f,14376
4830,/books/OL22311797M,FR,Échographies de la télévision,Jacques Derrida,KEEP_CORE,/works/OL10567879W,3798072,ol-cover-3798072.jpg,,128,205,1979,data/covers/full/ol-cover-3798072.jpg,LOCAL_FILE_OK,6f9f5325d2a63039af0c601e70e4873adeff92718a54c60548ef2a6a09353825,1979
4831,/books/OL22817037M,FR,Magritte,Jacques Dopagne,KEEP_CORE,/works/OL10337971W,5354508,ol-cover-5354508.jpg,,128,166,3310,data/covers/full/ol-cover-5354508.jpg,LOCAL_FILE_OK,beb92b58fcc8e71dd0d48474a50d0a4e52963f88373e6f25c9082c4d6f138f39,3310
4832,/books/OL15225539M,FR,Histoire des doctrines politiques en France.,Jacques Droz,KEEP_CORE,/works/OL11049324W,5300243,ol-cover-5300243.jpg,,128,213,3535,data/covers/full/ol-cover-5300243.jpg,LOCAL_FILE_OK,c8115a689c644993266fb3833427ec1c3444d44c76eb23994629308456e682a3,3535
4833,/books/OL25441617M,FR,L'etranger,Jacques Ferrandez,KEEP_CORE,/works/OL16815465W,7275806,ol-cover-7275806.jpg,,378,500,49130,data/covers/full/ol-cover-7275806.jpg,LOCAL_FILE_OK,de28e38ccdc4ee44fb5aa100612d1d96a207dd47414725720ff99a0275ba9072,49130
4834,/books/OL21634404M,FR,Les grands débrouillards,Jacques Goldstyn,KEEP_CORE,/works/OL13427801W,11039052,ol-cover-11039052.jpg,,358,500,91136,data/covers/full/ol-cover-11039052.jpg,LOCAL_FILE_OK,5f538a0a0db3e28876a0e46d4980e3ee8682d6a392d9d6405b22504ead3bb9a0,91136
4835,/books/OL13159845M,FR,Ligne brisee d'Asie mineure,Jacques Hure,KEEP_CORE,/works/OL10238222W,13828080,ol-cover-13828080.jpg,,210,330,12544,data/covers/full/ol-cover-13828080.jpg,LOCAL_FILE_OK,6a3ee991f2ab1158cd51f7bb12356a3ba244aa95bad3e1dbda3328002a516c7a,12544
4836,/books/OL18827699M,FR,La violence à l'école,Jacques Hébert,KEEP_CORE,/works/OL12546734W,11297496,ol-cover-11297496.jpg,,305,500,35749,data/covers/full/ol-cover-11297496.jpg,LOCAL_FILE_OK,f8e1f03c33a1bcf62313c1fef735b6a295e4ce17e27ed66d5ed56585bbb08dc6,35749
4837,/books/OL18934423M,FR,Le français scientifique : guide de rédaction et de vulgarisation,Jacques Leclerc,KEEP_CORE,/works/OL11150863W,10396249,ol-cover-10396249.jpg,,388,500,42149,data/covers/full/ol-cover-10396249.jpg,LOCAL_FILE_OK,8ee27cdf0e3919a280a5bb1faafebe8346d03168343a7a44ad4473c01d94aeb4,42149
4838,/books/OL25548545M,FR,Oui nide iou,Jacques Lob,KEEP_CORE,/works/OL16946996W,9884314,ol-cover-9884314.jpg,,381,500,102882,data/covers/full/ol-cover-9884314.jpg,LOCAL_FILE_OK,0321ebb5dfe7bd4c9e4ae592d285d8dfddbcacff8fa48b8272b1e47c1b136c3b,102882
4839,/books/OL13549465M,FR,Les 100 romans québécois qu'il faut lire,Jacques Martineau,KEEP_CORE,/works/OL10348412W,10393456,ol-cover-10393456.jpg,,284,500,38083,data/covers/full/ol-cover-10393456.jpg,LOCAL_FILE_OK,90e319444c750412f49b99a18f6aa7d6b1059c5e6d73576e5b368919965dce2c,38083
4840,/books/OL6161822M,FR,Lettre des Iles Baladar,Jacques Prévert,KEEP_CORE,/works/OL1278019W,9541312,ol-cover-9541312.jpg,,292,500,60581,data/covers/full/ol-cover-9541312.jpg,LOCAL_FILE_OK,d3bd7f7382511d3f11ad242f54ebf11352a9162235e0cf7fe5e3520a655c3abe,60581
4841,/books/OL21875656M,FR,L' Œil et la plume,Jacques Putman,KEEP_CORE,/works/OL10004905W,13834913,ol-cover-13834913.jpg,,351,500,17764,data/covers/full/ol-cover-13834913.jpg,LOCAL_FILE_OK,7076c6e0ea96d392ee94a4b0049e3c31a25eefddd7ee40dbe18361638a4403ec,17764
4842,/books/OL16304265M,FR,La longue histoire de la matière,Jacques Reisse,KEEP_CORE,/works/OL11729972W,12800723,ol-cover-12800723.jpg,,327,500,18263,data/covers/full/ol-cover-12800723.jpg,LOCAL_FILE_OK,ae829f7624c0e607496500917736bf3aa5ecb12c22505c6a7b103cdbd0eb2eda,18263
4843,/books/OL28397607M,FR,Signification de l'homme,Jacques Rolland de Renéville,KEEP_CORE,/works/OL10411180W,10715094,ol-cover-10715094.jpg,,288,500,31924,data/covers/full/ol-cover-10715094.jpg,LOCAL_FILE_OK,e52bef5840a9223aec1e88417c44b19c84355c4f1219c090570923c386c1db13,31924
4844,/books/OL24785176M,FR,Des sciences physiques aux sciences morales,Jacques Rueff,KEEP_CORE,/works/OL15720628W,6839317,ol-cover-6839317.jpg,,297,500,25641,data/covers/full/ol-cover-6839317.jpg,LOCAL_FILE_OK,153f73b929c6db521ac13b3a271eb68f84638ad1533040e0326a892bc6f1b314,25641
4845,/books/OL8863910M,FR,Casse-pipe à la nation,Jacques Tardi,KEEP_CORE,/works/OL16916014W,973155,ol-cover-973155.jpg,,345,475,52925,data/covers/full/ol-cover-973155.jpg,LOCAL_FILE_OK,3f3ef073bf063c66414beb9177296143a29705ea0f7f5a36fa2cba48f998f291,52925
4846,/books/OL27143142M,FR,"Moi, René Tardi, prisonnier de guerre au Stalag II B",Jacques Tardi,KEEP_CORE,/works/OL19962916W,12839019,ol-cover-12839019.jpg,,375,500,48723,data/covers/full/ol-cover-12839019.jpg,LOCAL_FILE_OK,6972540fe29c034ab8f0f9328a3b6a5c8755b3b44ba0371ffb9376cebee91b47,48723
4847,/books/OL24656758M,FR,L'Idée de l'état dans Saint Thomas d'Aquin,Jacques Zeiller,KEEP_CORE,/works/OL15745609W,6771299,ol-cover-6771299.jpg,,304,500,13876,data/covers/full/ol-cover-6771299.jpg,LOCAL_FILE_OK,c827cbf205deda8564ab423c8d87d44134d2022333604aec5d0ac261a2eda0b4,13876
4848,/books/OL12634217M,FR,18450 Km en courant. Relier en courant les villes saintes,Jamel Balhi,KEEP_CORE,/works/OL10003350W,3149531,ol-cover-3149531.jpg,/covers/catalogue/ol-cover-3149531.jpg,303,475,31452,data/covers/full/ol-cover-3149531.jpg,LOCAL_FILE_OK,88232b71881fedc0cfc76a8bdd9a33181f8392b644543f9e37054b79f261a0b2,31452
4849,/books/OL28364224M,FR,Le lendemain du jugement dernier,James Blish,KEEP_TRANSLATION,/works/OL10521625W,9396106,ol-cover-9396106.jpg,,148,248,16244,data/covers/full/ol-cover-9396106.jpg,LOCAL_FILE_OK,4e7906a2a09026dd538e303069fa901c3758d5a8da593b079e92f678a718cac2,16244
4850,/books/OL12452207M,FR,Un coup de cymbales,James Blish,KEEP_TRANSLATION,/works/OL10521638W,10616266,ol-cover-10616266.jpg,/covers/catalogue/ol-cover-10616266.jpg,298,500,42954,data/covers/full/ol-cover-10616266.jpg,LOCAL_FILE_OK,47dfd777d8a7a5791334eef0935a5c1413bd6cf4fb04840d3c14ed7c296a93f7,42954
4851,/books/OL28872631M,FR,Morts de Peur,James Burks,KEEP_TRANSLATION,/works/OL21319873W,14507350,ol-cover-14507350.jpg,,319,500,57709,data/covers/full/ol-cover-14507350.jpg,LOCAL_FILE_OK,5c38d36012134711087cf49f24b22a30f519c8bb8a12704501c47442f49b533a,57709
4852,/books/OL28820849M,FR,Sauve Qui Peut!,James Burks,KEEP_TRANSLATION,/works/OL21286731W,12760112,ol-cover-12760112.jpg,,311,500,59905,data/covers/full/ol-cover-12760112.jpg,LOCAL_FILE_OK,d2895a35389909d706b325d3bd08db5149023072f794ed87c504364405d31356,59905
4853,/books/OL20052375M,FR,La Théorie du chaos,James Gleick,KEEP_TRANSLATION,/works/OL15899W,94249,ol-cover-94249.jpg,,314,475,36627,data/covers/full/ol-cover-94249.jpg,LOCAL_FILE_OK,6a871859a764a7ea73d5fc908f20da52a7746195d3490ce0aedb258c5913706d,36627
4854,/books/OL37833369M,FR,4 Fers Au Feu,James Patterson | Maxine Paetro,KEEP_TRANSLATION,/works/OL167168W,2786155,ol-cover-2786155.jpg,,369,500,30616,data/covers/full/ol-cover-2786155.jpg,LOCAL_FILE_OK,5fad7c0604fa7dc88344bb4607ff6779314aa4bbb3449181424f139bfde74b9f,30616
4855,/books/OL12804649M,FR,Etudes camusiennes,Jan Baetens,KEEP_CORE,/works/OL10079539W,3339135,ol-cover-3339135.jpg,/covers/catalogue/ol-cover-3339135.jpg,326,500,17057,data/covers/full/ol-cover-3339135.jpg,LOCAL_FILE_OK,609740bd2b32ddbaf8170a04fd058e25ccc471fa39bb60443dc8bb579029ed52,17057
4856,/books/OL21774627M,FR,La boîte aux lettres secrète.,Jan Mark,KEEP_TRANSLATION,/works/OL11022532W,11615709,ol-cover-11615709.jpg,,325,500,73482,data/covers/full/ol-cover-11615709.jpg,LOCAL_FILE_OK,fff102a41ea453305935f54e15e2a2dff757e689b3e14368a2d8fd40be701b78,73482
4857,/books/OL10505038M,FR,Saint-Simon et le saint-simonisme,"Janet, Paul",KEEP_CORE,/works/OL10505038M,2479180,ol-cover-2479180.jpg,/covers/catalogue/ol-cover-2479180.jpg,318,500,39405,data/covers/full/ol-cover-2479180.jpg,LOCAL_FILE_OK,be5557090e46965b5b8100d65c0b2025c9392c173c6f0bf23832999993386b43,39405
4858,/books/OL10505230M,FR,Éléments de philosophie scientifique et de philosophie morale,"Janet, Paul",KEEP_CORE,/works/OL10505230M,2479372,ol-cover-2479372.jpg,/covers/catalogue/ol-cover-2479372.jpg,318,500,26320,data/covers/full/ol-cover-2479372.jpg,LOCAL_FILE_OK,a5ac470b4ef05c69e1abca9392e84b5f628308672ac749fc0c71718404d70188,26320
4859,/books/OL21915781M,FR,Problèmes de cohésion syntaxique de 1550 à 1720,Janine Baudry,KEEP_CORE,/works/OL10000109W,3140302,ol-cover-3140302.jpg,,318,475,25991,data/covers/full/ol-cover-3140302.jpg,LOCAL_FILE_OK,19368e8b09189612d07dd1b38bd079ef7d556e8d94cee9108501e8cec0f55ea5,25991
4860,/books/OL16346605M,FR,Remplissons les trous!,Janine Tougas,KEEP_CORE,/works/OL11747253W,6255286,ol-cover-6255286.jpg,,331,500,17811,data/covers/full/ol-cover-6255286.jpg,LOCAL_FILE_OK,e7f5ac3996221079bb8c5d51c30f1ad52375b10bd5ffdb29e824927525c78a62,17811
4861,/books/OL12636543M,FR,Tunisie,Jaques Fontaine,KEEP_CORE,/works/OL10005528W,3151538,ol-cover-3151538.jpg,/covers/catalogue/ol-cover-3151538.jpg,431,475,67544,data/covers/full/ol-cover-3151538.jpg,LOCAL_FILE_OK,34d2733884d737cdc30459cc9adc61f2d5b4d593085694486a54bca4a7bf7cc9,67544
4862,/books/OL34399984M,FR,Star Wars : l'académie Jedi,Jarrett Krosoczka,KEEP_TRANSLATION,/works/OL17363114W,7440862,ol-cover-7440862.jpg,,183,276,22511,data/covers/full/ol-cover-7440862.jpg,LOCAL_FILE_OK,8baeca874f3389d90270a09d22fdb49267ebf59ed38db4b150cae787d2a31eeb,22511
4863,/books/OL12646217M,FR,"L'Ourson Qui Voulait Une Juliette (Il Etait Une Fois, 6)",Jasmine Dube,KEEP_CORE,/works/OL10009389W,3157833,ol-cover-3157833.jpg,/covers/catalogue/ol-cover-3157833.jpg,466,475,49300,data/covers/full/ol-cover-3157833.jpg,LOCAL_FILE_OK,e715b19d41b4404d168a590acb28dbbbe531e721ff53aaac7d3fa62e5b75c848,49300
4864,/books/OL22735136M,FR,Le grand Nazaire,Jasmine Dube,KEEP_CORE,/works/OL11743194W,5204507,ol-cover-5204507.jpg,,128,223,8372,data/covers/full/ol-cover-5204507.jpg,LOCAL_FILE_OK,92e5e108fd9085692aa7e65f5e2ff1a6421ab6998df00d42f82184a4865ba9c1,8372
4865,/books/OL12646187M,FR,Les Deux Nazaire,Jasmine Dube,KEEP_CORE,/works/OL10009387W,5204811,ol-cover-5204811.jpg,/covers/catalogue/ol-cover-5204811.jpg,128,224,9318,data/covers/full/ol-cover-5204811.jpg,LOCAL_FILE_OK,d3bb4dbef5d576186ab71ce63c0f27fcc43175540b19a4cf83d7ddb3ac832ca6,9318
4866,/books/OL21811537M,FR,Jasper Johns,Jasper Johns,KEEP_CORE,/works/OL10452737W,11658106,ol-cover-11658106.jpg,,336,500,62313,data/covers/full/ol-cover-11658106.jpg,LOCAL_FILE_OK,ecbfe3aa5ae0248b5720b0d4b6252931384ccbc33b8c7d975424bd5b3bd9f516,62313
4867,/books/OL35345690M,FR,Les soldats de Salamine,Javier Cercas | Elisabeth Beyer | Aleksandar Grujicic | José Pablo García,KEEP_TRANSLATION,/works/OL1647068W,12856695,ol-cover-12856695.jpg,,336,500,52146,data/covers/full/ol-cover-12856695.jpg,LOCAL_FILE_OK,0bd902e264650612b220af2e203aebc946932a22757d2b188214aa94b999982d,52146
4868,/books/OL21781667M,FR,Petite Poule.,Javier Franco Aixela | Steven Kellogg,KEEP_TRANSLATION,/works/OL10550284W,4194905,ol-cover-4194905.jpg,,128,168,7081,data/covers/full/ol-cover-4194905.jpg,LOCAL_FILE_OK,1c37d571eb3c2b3c660c100d828e32057022659f69abee2607cdb80f1cbbc93e,7081
4869,/books/OL20339616M,FR,Au-delà du système pénal,Jean & Al Poupart,KEEP_CORE,/works/OL13230958W,5529383,ol-cover-5529383.jpg,,128,208,2260,data/covers/full/ol-cover-5529383.jpg,LOCAL_FILE_OK,3a0709e4252a7ee1e3f452cb7f29b5fa5178d70f55f7a659210ca0d345186e97,2260
4870,/books/OL21668214M,FR,"Les voyages avantureux du capitaine Ian Alfonce, Sainctongeois",Jean Alfonce,KEEP_CORE,/works/OL11010024W,6477954,ol-cover-6477954.jpg,,367,500,47098,data/covers/full/ol-cover-6477954.jpg,LOCAL_FILE_OK,cd87dbfdf4179a4a5c3baef895163477f7e5ab972a64d1d04f25f12990f3a530,47098
4871,/books/OL14046224M,FR,Trois ans à la cour de Perse.,Jean Baptiste Feuvrier,KEEP_CORE,/works/OL10723779W,5791705,ol-cover-5791705.jpg,,285,500,13428,data/covers/full/ol-cover-5791705.jpg,LOCAL_FILE_OK,3994913faf7d816900ca6152a9feac00b5720874d99a75fff0d0cb5564bc0a96,13428
4872,/books/OL23433368M,FR,"Discours sur l'utilite des lettres et des sciences, par rapport au bien de l'état.",Jean Barbeyrac,KEEP_CORE,/works/OL11218139W,6151927,ol-cover-6151927.jpg,,290,500,38260,data/covers/full/ol-cover-6151927.jpg,LOCAL_FILE_OK,2cc98ddc23ef99c6bda72a23ea7dd08d8c7235ff3f3e5da07e0924e6dd64a8c5,38260
4873,/books/OL18349555M,FR,La fable créole,Jean Bernabé,KEEP_CORE,/works/OL10011573W,5414767,ol-cover-5414767.jpg,,128,182,2724,data/covers/full/ol-cover-5414767.jpg,LOCAL_FILE_OK,838f75196e8903de97a69cd813fdc599e9a42543b72f80408d4fa850fc2a645e,2724
4874,/books/OL35334510M,FR,Sur la logique et la théorie de la science,Jean Cavaillès,KEEP_CORE,/works/OL11235433W,12155506,ol-cover-12155506.jpg,,299,500,27006,data/covers/full/ol-cover-12155506.jpg,LOCAL_FILE_OK,af65ee4bfafa741e226f106b62c83a4e0f2e5f7ff0de54376df98a8b048b1c98,27006
4875,/books/OL14019899M,FR,"Le voyage de Monsieur d'Aramon, ambassadeur pour le Roy en Levant.",Jean Chesneau,KEEP_CORE,/works/OL10714422W,5958688,ol-cover-5958688.jpg,,309,500,14727,data/covers/full/ol-cover-5958688.jpg,LOCAL_FILE_OK,41d543629c1512be297ea5c392b8dea873cce832f08cc959c02b0c87052cd1b6,14727
4876,/books/OL17005089M,FR,André Acquart,Jean Chollet,KEEP_CORE,/works/OL10007336W,13069494,ol-cover-13069494.jpg,,362,500,35688,data/covers/full/ol-cover-13069494.jpg,LOCAL_FILE_OK,692252fdc18926edf91f944f203ededde29c1740ae7142c02cc41f8062804e73,35688
4877,/books/OL33007789M,FR,Julie des Loups,Jean Craighead George,KEEP_TRANSLATION,/works/OL111833W,12903627,ol-cover-12903627.jpg,,314,500,53821,data/covers/full/ol-cover-12903627.jpg,LOCAL_FILE_OK,7eed66e085068818f126e5b8cde3bea721f087636b6379ac54ad8a9c6e0f92b9,53821
4878,/books/OL4676508M,FR,Babar aux sports d'hiver,Jean de Brunhoff,KEEP_CORE,/works/OL1181484W,13841731,ol-cover-13841731.jpg,,400,471,47651,data/covers/full/ol-cover-13841731.jpg,LOCAL_FILE_OK,713779e64381f8896ece1efdc527aced4202f4cb2a46d5511223a39a62071e42,47651
4879,/books/OL15218380M,FR,Babar en famille.,Jean de Brunhoff,KEEP_CORE,/works/OL1181551W,255172,ol-cover-255172.jpg,,349,475,31134,data/covers/full/ol-cover-255172.jpg,LOCAL_FILE_OK,26026050bddf486d8cb5db2638a65ea2d7c1f1c186704c3548bf11991c23f803,31134
4880,/books/OL16766745M,FR,Babar et le Père Noël,Jean de Brunhoff,KEEP_CORE,/works/OL1181540W,14082951,ol-cover-14082951.jpg,,374,475,64610,data/covers/full/ol-cover-14082951.jpg,LOCAL_FILE_OK,86654bddebf788d3f08414fca751be42a0c510e0dc89de26a5153db77c7c9fc2,64610
4881,/books/OL26898773M,FR,Le roi Babar,Jean de Brunhoff,KEEP_CORE,/works/OL10519705W,255174,ol-cover-255174.jpg,,348,475,24151,data/covers/full/ol-cover-255174.jpg,LOCAL_FILE_OK,9c9043f2f2b67a816ded3eb818203f34b86eda1454325aee80eb615376e228cd,24151
4882,/books/OL16766719M,FR,Le voyage de Babar,Jean de Brunhoff,KEEP_CORE,/works/OL1181548W,255171,ol-cover-255171.jpg,,349,475,30615,data/covers/full/ol-cover-255171.jpg,LOCAL_FILE_OK,64759c7d5a0d8a9b76c39b35b3b2ec5674a7d7b41cec909c2994414afcf7e681,30615
4883,/books/OL12650333M,FR,Memoires du mexique (1707-1709),Jean de Monsegur,KEEP_CORE,/works/OL10010909W,3159731,ol-cover-3159731.jpg,/covers/catalogue/ol-cover-3159731.jpg,331,475,32375,data/covers/full/ol-cover-3159731.jpg,LOCAL_FILE_OK,6bf31e01a4a70b1a2c2a4a6096849976747cfcdab87a5deaae39bfcd07c15431,32375
4884,/books/OL14426804M,FR,Le temps de photographier,Jean Delord,KEEP_CORE,/works/OL11021471W,13160771,ol-cover-13160771.jpg,,339,500,59092,data/covers/full/ol-cover-13160771.jpg,LOCAL_FILE_OK,68af53bf08c7c87b999801e54410e38ea8c7754bb78cb1cdbb492346f63d4a93,59092
4885,/books/OL9004070M,FR,"Rapaces, tome 3",Jean Dufaux | Enrico Marini,KEEP_CORE,/works/OL21374757W,793627,ol-cover-793627.jpg,,351,475,44810,data/covers/full/ol-cover-793627.jpg,LOCAL_FILE_OK,042f2faeb105536353ec608d11d56d141b3377b707daff2f5910665c67348a3d,44810
4886,/books/OL3601255M,FR,"Le roman tunisien de langue arabe, 1956-2001",Jean Fontaine,KEEP_CORE,/works/OL1018628W,4296427,ol-cover-4296427.jpg,,128,211,3873,data/covers/full/ol-cover-4296427.jpg,LOCAL_FILE_OK,0abfab197f0f0662bb85679ec15ea97f043544965cfa0d12ae1f5e255b6abafb,3873
4887,/books/OL526342M,FR,Recherches sur la littérature arabe,Jean Fontaine,KEEP_CORE,/works/OL1018632W,3761696,ol-cover-3761696.jpg,,128,191,2606,data/covers/full/ol-cover-3761696.jpg,LOCAL_FILE_OK,62a2c6f1802baff804e8b640690f2208b87271e99e5e8de7f4cd1c99e2b99102,2606
4888,/books/OL541516M,FR,Romans arabes modernes,Jean Fontaine,KEEP_CORE,/works/OL1018634W,4315258,ol-cover-4315258.jpg,,128,191,2606,data/covers/full/ol-cover-4315258.jpg,LOCAL_FILE_OK,62a2c6f1802baff804e8b640690f2208b87271e99e5e8de7f4cd1c99e2b99102,2606
4889,/books/OL24929481M,FR,La grâce de l'État,Jean François Revel,KEEP_CORE,/works/OL16026200W,6873121,ol-cover-6873121.jpg,,314,500,26904,data/covers/full/ol-cover-6873121.jpg,LOCAL_FILE_OK,d39c3c2c271741b69ba43c42bd20c31c79795e47a510d857c6f5bcee9587a9bf,26904
4890,/books/OL22964790M,FR,Le moine et le philosophe,Jean François Revel | Matthieu Ricard,KEEP_CORE,/works/OL10913464W,11668242,ol-cover-11668242.jpg,,296,500,41949,data/covers/full/ol-cover-11668242.jpg,LOCAL_FILE_OK,8988e409c47b99fef2b8dd413c4ce9825f0977fa43afd16831ae8dc86199348e,41949
4891,/books/OL6019941M,FR,L' atelier d'Alberto Giacometti.,Jean Genet,KEEP_CORE,/works/OL1281914W,13180684,ol-cover-13180684.jpg,,500,500,73308,data/covers/full/ol-cover-13180684.jpg,LOCAL_FILE_OK,69ffb1955d829cffa10b0bd0327f808147eb8f901a1fb48c0ed879527d7566b4,73308
4892,/books/OL6056342M,FR,L' enfant criminel et 'Adame Miroir.,Jean Genet,KEEP_CORE,/works/OL1281859W,7082518,ol-cover-7082518.jpg,,134,185,4042,data/covers/full/ol-cover-7082518.jpg,LOCAL_FILE_OK,57e180756f840069a98593cc67180356b8abf4814f4c5eee1d23ec30a3fbd584,4042
4893,/books/OL241147M,FR,Qu'est-ce que la science sociale?,Jean Guillaume César Alexandre Hippolyte Colins,KEEP_CORE,/works/OL1498872W,5810032,ol-cover-5810032.jpg,,287,500,22434,data/covers/full/ol-cover-5810032.jpg,LOCAL_FILE_OK,685efe81a4a1c9ce67e15e6bad345f1390a461ef7cd1aa7409ece41dd9b78b0d,22434
4894,/books/OL24400529M,FR,Étude d'économie rurale & sociale,Jean Guillou,KEEP_CORE,/works/OL15432155W,6658283,ol-cover-6658283.jpg,,299,500,24469,data/covers/full/ol-cover-6658283.jpg,LOCAL_FILE_OK,b4851045fce0cf7e6f53f6a15ce1607f400acd662a12c99f19d6457351016de8,24469
4895,/books/OL24633809M,FR,Essai de définition de la science sociale,Jean Gustave Courcelle-Seneuil,KEEP_CORE,/works/OL15710319W,6726061,ol-cover-6726061.jpg,,302,500,16763,data/covers/full/ol-cover-6726061.jpg,LOCAL_FILE_OK,7031dc5eeec8b7ffc836acb3c33dee7a11816753ce54cc9f619fbf3bc45d9fba,16763
4896,/books/OL23351356M,FR,Études sur la science sociale.,Jean Gustave Courcelle-Seneuil,KEEP_CORE,/works/OL129107W,2475333,ol-cover-2475333.jpg,,318,500,38707,data/covers/full/ol-cover-2475333.jpg,LOCAL_FILE_OK,6286ee39d3f8e8b5bd95e51caceb609215f072f2ea98bc0873394163fbafe6d7,38707
4897,/books/OL22135559M,FR,La radio locale,Jean Kouchner,KEEP_CORE,/works/OL10004004W,13188871,ol-cover-13188871.jpg,,376,500,19756,data/covers/full/ol-cover-13188871.jpg,LOCAL_FILE_OK,cc648df2343dbf2cec841b2e57d2df324b12db6a82899fe27418120962c10eb8,19756
4898,/books/OL147697M,FR,Journal d'un voyage sur le côtes de la mer Noire du 28 avril au 18 septembre 1784,Jean Lafitte-Clavé,KEEP_CORE,/works/OL1021055W,13849212,ol-cover-13849212.jpg,,256,379,21410,data/covers/full/ol-cover-13849212.jpg,LOCAL_FILE_OK,63f11bd4209c485c4b1f91da1a60ed116e728262d47aa8feb1ddb1781c3968d7,21410
4899,/books/OL23286044M,FR,Chez les français du Canada-,Jean Lionnet,KEEP_CORE,/works/OL10303660W,5755042,ol-cover-5755042.jpg,,291,500,17666,data/covers/full/ol-cover-5755042.jpg,LOCAL_FILE_OK,00e1e46b8b25c1623a5b3239dcc7e800a1cbba9725588e6dbc7f3ad5b1c6e9ce,17666
4900,/books/OL12652963M,FR,L'arbre de proie,Jean Ma Selosse,KEEP_CORE,/works/OL10012006W,3161254,ol-cover-3161254.jpg,/covers/catalogue/ol-cover-3161254.jpg,302,475,31213,data/covers/full/ol-cover-3161254.jpg,LOCAL_FILE_OK,5fa1f378519139f8b1d08e2eed1d30bd6d3a71e7833f547c6b99b7eb0ae4994f,31213
