row_index,language,title,authors,decision,cover_reference_count,cover_references
2875,EN,Writing in motion,Kenneth King,KEEP_CORE,0,
2876,EN,Prentice Hall Biology - (6-year Online Access),Kenneth Miller | Joseph Levine,KEEP_CORE,0,
2877,EN,Democracy is a good thing,Keping Yu,KEEP_CORE,0,
2878,EN,Knowledge Potential Measurement and Uncertainty,Kerstin Fink,KEEP_CORE,0,
2879,EN,Campaign of Pharaoh Shoshenq I into Palestine (Forschungen Zum Alten Testament),Kevin A. Wilson,KEEP_CORE,0,
2880,EN,Wrestling With Angels,Kevin P. Sullivan,KEEP_CORE,0,
2881,EN,Phantom Volume 1 (Phantom (Tokyopop)),Ki-hoon Lee | Seung-yup Cho | Ki-hun Yi,KEEP_TRANSLATION,0,
2882,EN,Formal Properties of Measurement Constructions,Kimiko Nakanishi,KEEP_CORE,0,
2883,EN,My-hime,Kimura Noboru | Sato Ken-etsu | Noboru Kimura,KEEP_TRANSLATION,0,
2884,EN,Magic Lilly,KNISTER,KEEP_TRANSLATION,0,
2885,EN,Magic Lilly and the vampire with the wiggly tooth,KNISTER,KEEP_TRANSLATION,0,
2886,EN,The Welfare Ark,Koen Margodt,KEEP_CORE,0,
2887,EN,"Life Writing. Contemporary Autobiography, Biography, and Travel Writing",Koray Melikoglu,KEEP_CORE,0,
2888,EN,HYDROLOGICAL PROBLEMS & ENVIRONMENTAL,Krecek,KEEP_CORE,0,
2889,EN,Child Labour,Kristoffel Lieten,KEEP_CORE,0,
2890,EN,"Battle Royale, Vol. 8",Kōshun Takami | Masayuki Taguchi,KEEP_TRANSLATION,0,
2891,EN,"Socialism, democracy and human rights",L. I. Brezhnev,KEEP_TRANSLATION,0,
2892,EN,"Philosophy, Religion, and The Coming World Civilization",L.S. Rouner,KEEP_CORE,0,
2893,EN,"Religion, Morality, and Politics According to Mahatma Gandhi",Lala Gopal Prasad,KEEP_CORE,0,
2894,EN,Introduction to Social Work,Larry Lorenzo Smith | Milton G. Thackeray | Rex A. Skidmore | O. William Farley | Scott W. Boyle,KEEP_CORE,0,
2895,EN,Old Delhi,Laurraine Malone | Gaynor Barton,KEEP_CORE,0,
2896,EN,Prognosis 2000,Lawrance George Lux | Lawrence Lux,KEEP_CORE,0,
2897,EN,Popular education and its discontents,Lawrence Arthur Cremin,KEEP_CORE,0,
2898,EN,Traditions of American education.,Lawrence Arthur Cremin,KEEP_CORE,0,
2899,EN,Culture and Values: A Survey of the Western Humanities,Lawrence S. Cunningham | John J. Reich,KEEP_CORE,0,
2900,EN,Billy Acres and the Gold Miners' Treasure,Lee Blum,KEEP_CORE,0,
2901,EN,The Intrinsic Value Of Nature.,Leena VILKKA,KEEP_CORE,0,
2902,EN,Inventing the Public Sphere,Leidulf Melve,KEEP_CORE,0,
2903,EN,The art of Brazil,"Lemos, Carlos Alberto Cerqueira.",KEEP_CORE,0,
2904,EN,Aspects of late antiquity and early Byzantium,Lennart Ryden,KEEP_CORE,0,
2905,EN,Studies in Platonic political philosophy,Leo Strauss,KEEP_CORE,0,
2906,EN,"Advances in Experimental Social Psychology, Vol 6. Ed by Leonard Berkowitz. Issn 0065-2601",Leonard Berkowitz,KEEP_CORE,0,
2907,EN,Ecclesiogenesis,Leonardo Boff,KEEP_TRANSLATION,0,
2908,EN,Essential Care,Leonardo Boff,KEEP_TRANSLATION,0,
2909,EN,Faith on the edge,Leonardo Boff,KEEP_TRANSLATION,0,
2910,EN,Global Civilization,Leonardo Boff,KEEP_TRANSLATION,0,
2911,EN,New evangelization,Leonardo Boff,KEEP_TRANSLATION,0,
2912,EN,African philosophy and the quest for autonomy,Leonhard Praeg,KEEP_CORE,0,
2913,EN,The Architectonic of Philosophy,Leslie Kavanaugh,KEEP_CORE,0,
2914,EN,Hardy Boys starter set (Hardy Boys),Leslie McFarlane,KEEP_CORE,0,
2915,EN,Vital signs,Lester Russell Brown | Hal Kane,KEEP_CORE,0,
2916,EN,A critique of design-arguments,Lewis Ezra Hicks,KEEP_CORE,0,
2917,EN,The living one,Lewis Gannett,KEEP_CORE,0,
2918,EN,The Linz testament,Lewis Perdue,KEEP_CORE,0,
2919,EN,"Knowledge, society and reality",León Olivé,KEEP_CORE,0,
2920,EN,Go home!,Libby Phillips Meggs,KEEP_CORE,0,
2921,EN,Navigating Borders,"Liempt, Ilse van",KEEP_CORE,0,
2922,EN,Taoist teachings from the book of Lieh Tzu,Liezi,KEEP_TRANSLATION,0,
2923,EN,The book of Lieh-tzŭ.,Liezi,KEEP_TRANSLATION,0,
2924,EN,Christmas Emotions,Life3,KEEP_CORE,0,
2925,EN,Glimpses of northern Tibet,Lihua Ma,KEEP_CORE,0,
2926,EN,Fiddles And Spoons,Lila Hope-Simpson,KEEP_CORE,0,
2927,EN,The emperor's beard,Lilia Moritz Schwarcz,KEEP_TRANSLATION,0,
2928,EN,The spectacle of the races,Lilia Moritz Schwarcz,KEEP_TRANSLATION,0,
2929,EN,Tell Me about the Oceans (Discovering the World),Linda Blake,KEEP_CORE,0,
2930,EN,Machines & Structures,Linda Sonntag | Garry Colby,KEEP_CORE,0,
2931,EN,"Roland-Michel Barrin de La Galissoniere, 1693-1756. --",Lionel Groulx,KEEP_CORE,0,
2932,EN,365 Great Things About Getting Older,Lisa Birnbach | Ann Hodgman,KEEP_CORE,0,
2933,EN,365 Great Things About Getting Older 2007 Day-to-Day Calendar,Lisa Birnbach | Ann Hodgman,KEEP_CORE,0,
2934,EN,"Discourse of a Peregrination in Europe, Asia and Affrica",Lithogow,KEEP_CORE,0,
2935,EN,"Restorative Justice for Juveniles-Potentialities, Risks and Problems for Research (Samenleving, Criminaliteit & Stratfrechtspleging)",Lode Walgrave,KEEP_CORE,0,
2936,EN,Why does history matter to philosophy and the sciences?,Lorenz Krüger,KEEP_CORE,0,
2937,EN,Dead Sea New Jerusalem Text (Texts & Studies in Ancient Judaism),Lorenzo Ditommaso,KEEP_CORE,0,
2938,EN,Precalculus,Lothar Redlin | Saleem Watson | James Stewart,KEEP_CORE,0,
2939,EN,Words 3,Louise Skinner | Dianne Tucker-Laplount,KEEP_CORE,0,
2940,EN,Legacy of Franz Rosenzweig,Luc Anckaert,KEEP_CORE,0,
2941,EN,On humor.,Luigi Pirandello,KEEP_TRANSLATION,0,
2942,EN,Six Characters in Search of an Author,Luigi Pirandello,KEEP_TRANSLATION,0,
2943,EN,"Development and crisis in Brazil, 1930-1983",Luiz Carlos Bresser Pereira,KEEP_CORE,0,
2944,EN,Economic crisis and state reform in Brazil,Luiz Carlos Bresser Pereira,KEEP_CORE,0,
2945,EN,Control of the imaginary,Luiz Costa Lima,KEEP_CORE,0,
2946,EN,The limits of voice,Luiz Costa Lima,KEEP_CORE,0,
2947,EN,Innovating the Social Sciences,Luk Van Langenhove,KEEP_CORE,0,
2948,EN,My friend the painter,Lygia Bojunga Nunes,KEEP_TRANSLATION,0,
2949,EN,Working with Foucault in Education,M Walshaw,KEEP_CORE,0,
2950,EN,"Five Pedagogies, a Thousand Possibilities",M Zembylas,KEEP_CORE,0,
2951,EN,"Knowledge Economy, Development and the Future of Higher Education","M, A Peters",KEEP_CORE,0,
2952,EN,Story of the Chinese Zodiac,M. Chang,KEEP_CORE,0,
2953,EN,I wish I'd made you angry earlier,M. F. Perutz,KEEP_CORE,0,
2954,EN,D. H. Lawrence Travel Books and Fiction (European University Studies),M. Hostettler,KEEP_CORE,0,
2955,EN,The German Novel of 1800,M. W. Heiderich,KEEP_CORE,0,
2956,EN,A chapter of hats,Machado de Assis,KEEP_TRANSLATION,0,
2957,EN,Dom Casmurro,Machado de Assis,KEEP_TRANSLATION,0,
2958,EN,Epitaph of a small winner,Machado de Assis,KEEP_TRANSLATION,0,
2959,EN,Quincas Borba,Machado de Assis,KEEP_TRANSLATION,0,
2960,EN,The alienist,Machado de Assis,KEEP_TRANSLATION,0,
2961,EN,River Basin Sediment Systems,Maddy,KEEP_CORE,0,
2962,EN,The use and abuse of nature,Madhav Gadgil,KEEP_CORE,0,
2963,EN,"The fiery chariot, An Ardalba Story",Maire Welford,KEEP_CORE,0,
2964,EN,Mr. Mentch (Meet the Yids),Mamas,KEEP_CORE,0,
2965,EN,Communicating the Environment,Manfred Oepen,KEEP_CORE,0,
2966,EN,Information and Information Flow,Manuel Bremer,KEEP_CORE,0,
2967,EN,Nietzsche on Time and History,Manuel Dries,KEEP_CORE,0,
2968,EN,The Fragments of the Methodists,Manuela Tecusan,KEEP_CORE,0,
2969,EN,The Fragments of the Methodists (Studies in Ancient Medicine),Manuela Tecusan,KEEP_CORE,0,
2970,EN,Donald Davidson,Marc A. Joseph,KEEP_CORE,0,
2971,EN,An Archaeological Ethnography of a Neolithic Community,Marc Verhoeven,KEEP_CORE,0,
2972,EN,Transcendental Idealism & the Organism,Marcel Quarfood,KEEP_CORE,0,
2973,EN,Ceremonies and Celebrations,Marchant | Dineen,KEEP_CORE,0,
2974,EN,Dreamseeker,Marcia Martin Donna parker,KEEP_CORE,0,
2975,EN,Southern Secrets,Marcia Martin Donna parker,KEEP_CORE,0,
2976,EN,Rewriting Roman History in the Middle Ages (Mittellateinische Studien Und Texte),Marek Thue Kretschmer,KEEP_CORE,0,
2977,EN,Focus on early childhood,Margaret Boushel,KEEP_CORE,0,
2978,EN,Bloody Kin,Margaret Maron,KEEP_CORE,0,
2979,EN,bootleggers_daughter,Margaret Maron,KEEP_CORE,0,
2980,EN,Corpus Christmas.,Margaret Maron,KEEP_CORE,0,
2981,EN,DEATH IN BLUE FOLDERS (Sigrid Harald Mystery),Margaret Maron,KEEP_CORE,0,
2982,EN,Death of a Butterfly,Margaret Maron,KEEP_CORE,0,
2983,EN,Fugitive colors,Margaret Maron,KEEP_CORE,0,
2984,EN,Hard row,Margaret Maron,KEEP_CORE,0,
2985,EN,High country fall,Margaret Maron,KEEP_CORE,0,
2986,EN,Home fires,Margaret Maron,KEEP_CORE,0,
2987,EN,Last lessons of summer,Margaret Maron,KEEP_CORE,0,
2988,EN,PAST IMPERFECT (Sigrid Harald Mystery),Margaret Maron,KEEP_CORE,0,
2989,EN,Rituals of the season,Margaret Maron,KEEP_CORE,0,
2990,EN,Shooting at Loons (Deborah Knott Mysteries),Margaret Maron,KEEP_CORE,0,
2991,EN,Slow dollar,Margaret Maron,KEEP_CORE,0,
2992,EN,Southern discomfort,Margaret Maron,KEEP_CORE,0,
2993,EN,Storm track,Margaret Maron,KEEP_CORE,0,
2994,EN,Uncommon clay,Margaret Maron,KEEP_CORE,0,
2995,EN,"Women, power, and politics",Margaret Stacey,KEEP_CORE,0,
2996,EN,The Image of Aleksandr Nevskiy in Medieval Russia,Mari Isoaho,KEEP_CORE,0,
2997,EN,Adverbial Subordination in English,Maria Jesus Perez Quintero,KEEP_CORE,0,
2998,EN,Avalon Revisited,Maria Jose Alvarez Faedo,KEEP_CORE,0,
2999,EN,Early Modern Humans at the Moravian Gate,Maria Teschler-Nicola,KEEP_CORE,0,
3000,EN,Intertextuality in the Tales of Rabbi Nahman of Bratslav,Marianne Schleicher,KEEP_CORE,0,
3001,EN,Fashion or fancy?,Marieke de Winkel,KEEP_CORE,0,
3002,EN,Origins of African Nationalism,Mario Pereira | Mário Pinto de Andrade,KEEP_TRANSLATION,0,
3003,EN,Singing opera in Germany,Marita Knobel | Brigitte Steinert,KEEP_CORE,0,
3004,EN,Boston,Mark Antony De Wolfe Howe,KEEP_CORE,0,
3005,EN,Variation and change in the lexicon. A corpus-based analysis of adjectives in English ending in -ic and -ical (Language and Computers 63) (Language & Computers),Mark Kaunisto,KEEP_CORE,0,
3006,EN,Implementing distributed systems with Java and CORBA,Markus Aleksy,KEEP_CORE,0,
3007,EN,Prayers of Jewish Women,Markus Mcdowell,KEEP_CORE,0,
3008,EN,A Theological Journey Into Narnia,Markus Mueling,KEEP_CORE,0,
3009,EN,The Rhythm of Strategy,Marleen Dieleman,KEEP_CORE,0,
3010,EN,The age of television,Martin Esslin,KEEP_CORE,0,
3011,EN,White House Horrors,Martin H. Greenberg,KEEP_CORE,0,
3012,EN,Doing physics,Martin H. Krieger,KEEP_CORE,0,
3013,EN,Government in America,Martin P. Wattenberg | George C. Edwards III | Robert L. Lineberry,KEEP_CORE,0,
3014,EN,Water and Air (Concepts and Challenges),Martin Schachter | Alan Winkler | Stanley Wolfe | Leonard Bernstein,KEEP_CORE,0,
3015,EN,The Reform of Bismarckian Pension Systems,Martin Schludi,KEEP_CORE,0,
3016,EN,Hwange,"Martin, David",KEEP_CORE,0,
3017,EN,Victoria falls,"Martin, David",KEEP_CORE,0,
3018,EN,Ada Byron Lovelace,Mary Dodson Wade,KEEP_CORE,0,
3019,EN,All around Texas,Mary Dodson Wade,KEEP_CORE,0,
3020,EN,Amazing arctic explorer Matthew Henson,Mary Dodson Wade,KEEP_CORE,0,
3021,EN,Amazing champion of the earth Rachel Carson,Mary Dodson Wade,KEEP_CORE,0,
3022,EN,Amazing Cherokee hero Sequoyah,Mary Dodson Wade,KEEP_CORE,0,
3023,EN,Amazing civil war nurse Clara Barton,Mary Dodson Wade,KEEP_CORE,0,
3024,EN,Amazing Olympic athlete Wilma Rudolph,Mary Dodson Wade,KEEP_CORE,0,
3025,EN,Amelia Earhart,Mary Dodson Wade,KEEP_CORE,0,
3026,EN,Austin,Mary Dodson Wade,KEEP_CORE,0,
3027,EN,Benedict Arnold,Mary Dodson Wade,KEEP_CORE,0,
3028,EN,C.S. Lewis,Mary Dodson Wade,KEEP_CORE,0,
3029,EN,Cabeza De Vaca,Mary Dodson Wade,KEEP_CORE,0,
3030,EN,Christopher Columbus,Mary Dodson Wade,KEEP_CORE,0,
3031,EN,Condoleezza Rice (Gateway Biographies),Mary Dodson Wade,KEEP_CORE,0,
3032,EN,David Crockett,Mary Dodson Wade,KEEP_CORE,0,
3033,EN,Easter fires,Mary Dodson Wade,KEEP_CORE,0,
3034,EN,El Dia De Los Muertos,Mary Dodson Wade,KEEP_CORE,0,
3035,EN,El Dia De Los Muertos/the Day of the Dead,Mary Dodson Wade,KEEP_CORE,0,
3036,EN,George W. Bush,Mary Dodson Wade,KEEP_CORE,0,
3037,EN,Guadalupe Quintanilla,Mary Dodson Wade,KEEP_CORE,0,
3038,EN,Indonesia,Mary Dodson Wade,KEEP_CORE,0,
3039,EN,Ireland,Mary Dodson Wade,KEEP_CORE,0,
3040,EN,Jane Long,Mary Dodson Wade,KEEP_CORE,0,
3041,EN,Joan Lowery Nixon,Mary Dodson Wade,KEEP_CORE,0,
3042,EN,Opa's stories,Mary Dodson Wade,KEEP_CORE,0,
3043,EN,People of Texas,Mary Dodson Wade,KEEP_CORE,0,
3044,EN,Presidents' Day,Mary Dodson Wade,KEEP_CORE,0,
3045,EN,Road to San Jacinto,Mary Dodson Wade,KEEP_CORE,0,
3046,EN,Sam Houston,Mary Dodson Wade,KEEP_CORE,0,
3047,EN,Stephen F. Austin,Mary Dodson Wade,KEEP_CORE,0,
3048,EN,T is for Texas,Mary Dodson Wade,KEEP_CORE,0,
3049,EN,Texas history,Mary Dodson Wade,KEEP_CORE,0,
3050,EN,Texas Native Peoples (State Studies-Texas),Mary Dodson Wade,KEEP_CORE,0,
3051,EN,Texas Plants and Animals,Mary Dodson Wade,KEEP_CORE,0,
3052,EN,Tiny Life on the Ground (Rookie Read-About Science),Mary Dodson Wade,KEEP_CORE,0,
3053,EN,Tsunami,Mary Dodson Wade,KEEP_CORE,0,
3054,EN,Types of Maps (Rookie Read-About Geography),Mary Dodson Wade,KEEP_CORE,0,
3055,EN,Uniquely Texas,Mary Dodson Wade,KEEP_CORE,0,
3056,EN,Yo voy a Texas,Mary Dodson Wade,KEEP_CORE,0,
3057,EN,Embodied Texts,Mary Fleischer,KEEP_CORE,0,
3058,EN,Journeys,Mary Lou Alsin | Kathryn Au | Rosalinda B. Barrera | Joseph E. Brzeinski | Ruth P. Bunyan,KEEP_CORE,0,
3059,EN,Algebra and Trigonometry,Mary P. Dolciani | Robert B. Kane | Richard G. Brown | Robert H. Sorgenfrey,KEEP_CORE,0,
3060,EN,Frankenstein,Mary Shelley | Deborah Tempest,KEEP_CORE,0,
3061,EN,Metaphor and Ideology,Mary Therese Descamp,KEEP_CORE,0,
3062,EN,New Architecture in Slovenia,Matevz Celik,KEEP_CORE,0,
3063,EN,Student Edition of MATLAB Version 5 for Windows,MathWorks,KEEP_CORE,0,
3064,EN,Guests in the House (The Northern World),Mats Roslund,KEEP_CORE,0,
3065,EN,Financial Cryptography,Matt Blaze,KEEP_CORE,0,
3066,EN,Fast Software Encryption,Matt Robshaw,KEEP_CORE,0,
3067,EN,The Best of Ray Bradbury,Matt Wagner | Ray Bradbury | Mike Mignola | Jon J. Muth | Richard Corben | Mark Chiarello | Kent Williams | John Van Fleet | Daniel Torres | Wayne Douglas Barlowe | Michael Lark | Dave Gibbons | P. Craig Russell | Harvey Kurtzman,KEEP_CORE,0,
3068,EN,Colossian Hymn in Context,Matthew E. Gordley,KEEP_CORE,0,
3069,EN,Financial Cryptography,Matthew Franklin,KEEP_CORE,0,
3070,EN,Evolution in Action (Museum Guides),Matthias Glaubrecht,KEEP_CORE,0,
3071,EN,The Raspberry Ice Cream War,"Matthias; Michael Jager, ed. Ripp",KEEP_CORE,0,
3072,EN,Isaiah Among The Ancient Near Eastern Prophets,Matthijs J. De Jong,KEEP_CORE,0,
3073,EN,Uncovering your ancestry through family photographs,Maureen Alice Taylor,KEEP_CORE,0,
3074,EN,Xingu,Maureen Bisilliat,KEEP_CORE,0,
3075,EN,New renaissance,Maurice Ash,KEEP_CORE,0,
3076,EN,Multimedia Databases and Image Communication,Maurizio Tucci,KEEP_CORE,0,
3077,EN,Jonathan And His Continent,Max O'Rell | Jack Allyn,KEEP_CORE,0,
3078,EN,Decoherence and the Quantum-To-Classical Transition (The Frontiers Collection),Maximilian A. Schlosshauer,KEEP_CORE,0,
3079,EN,In Conflict & Order,Maxine Baca Zinn | D. Stanley Eitzen,KEEP_CORE,0,
3080,EN,Music and mysticism,Maxwell Steer,KEEP_CORE,0,
3081,EN,"Above all, don't look back",Maïssa Bey,KEEP_TRANSLATION,0,
3082,EN,Aspects of seventeenth-century French drama and thought,"McBride, Robert",KEEP_CORE,0,
3083,EN,An Improper Proposal,Meg Cabot,KEEP_CORE,0,
3084,EN,Educating Caroline,Meg Cabot,KEEP_CORE,0,
3085,EN,Kiss the bride,Meg Cabot,KEEP_CORE,0,
3086,EN,Lady of Skye,Meg Cabot,KEEP_CORE,0,
3087,EN,Portrait of my heart,Meg Cabot,KEEP_CORE,0,
3088,EN,Where Roses Grow Wild,Meg Cabot,KEEP_CORE,0,
3089,EN,101 wacky camping jokes,Melvin Berger,KEEP_CORE,0,
3090,EN,Scheherazade Goes West,"Mernissi, Fatima.",KEEP_TRANSLATION,0,
3091,EN,Social studies and the world,Merry M. Merryfield,KEEP_CORE,0,
3092,EN,Case of the impounded hounds,Michael Anthony Steele,KEEP_CORE,0,
3093,EN,Digging to the center of the earth,Michael Anthony Steele,KEEP_CORE,0,
3094,EN,Forgotten heroes,Michael Anthony Steele,KEEP_CORE,0,
3095,EN,Winx club,Michael Anthony Steele,KEEP_CORE,0,
3096,EN,Housing and social change in Europe and the USA,Michael Ball,KEEP_CORE,0,
3097,EN,Paddington rides on!,Michael Bond,KEEP_CORE,0,
3098,EN,Study Guide for Human Heredity,Michael Cummings | Nancy Shontz,KEEP_CORE,0,
3099,EN,The Restoration of Israel,Michael E. Fuller,KEEP_CORE,0,
3100,EN,The Tudors,Michael Hirst | Elizabeth Massie,KEEP_CORE,0,
3101,EN,From Genome To Proteome,"Michael J., Ed. Dunn",KEEP_CORE,0,
3102,EN,The Power of Geometry,Michael Korey,KEEP_CORE,0,
3103,EN,Self-Instruction Pedagogy,Michael L. Wehmeyer | James E. Martin | Deirdre K. Mithaug | Dennis E. Mithaug | Martin Agran,KEEP_CORE,0,
3104,EN,Modern philosophy of history,Michael Murray,KEEP_CORE,0,
3105,EN,Laboratory Guide and Dissection Manual Human Anatomy (2nd Edition),Michael P. McKinley | Michael J. Timmons,KEEP_CORE,0,
3106,EN,Tang China And The Collapse Of The Uighur Empire,Michael R. Drompp,KEEP_CORE,0,
3107,EN,Primary philosophy,Michael Scriven,KEEP_CORE,0,
3108,EN,The Cytokine Handbook,Michael T. Lotze | Angus W. Thomson,KEEP_CORE,0,
3109,EN,Modelling Spatial Processes,Michael Tiefelsdorf,KEEP_CORE,0,
3110,EN,Plato's Cratylus,Michael W. Riley,KEEP_CORE,0,
3111,EN,Swiss Made,Michaela Unterdorfer,KEEP_CORE,0,
3112,EN,Power,Michel Foucault,KEEP_TRANSLATION,0,
3113,EN,The archaeology of knowledge,Michel Foucault,KEEP_TRANSLATION,0,
3114,EN,The birth of biopolitics,Michel Foucault,KEEP_TRANSLATION,0,
3115,EN,An American artist in Tokyo,Michiyo Morioka,KEEP_CORE,0,
3116,EN,Modern masters of Kyoto,Michiyo Morioka,KEEP_CORE,0,
3117,EN,Babysitting the Reader,Mieke K. T. Desmet,KEEP_CORE,0,
3118,EN,Empire and local worlds,Mingming Wang,KEEP_CORE,0,
3119,EN,Mathematics and Culture in Europe,Mirella Manaresi,KEEP_CORE,0,
3120,EN,"Art, Politics, & Cultural Identification In Sudan (Aesthetica Upsaliensia)",Mohamed Abusabib,KEEP_CORE,0,
3121,EN,Jinn Eviction as a Discourse of Power (Islam in Africa),Mohammed Maarouf,KEEP_CORE,0,
3122,EN,"Proceedings of the Tenth Seminar of the IATS, 2003, Volume 10 Soundings in Tibetan Medicine (Brill's Tibetan Studies Library)",Mona Schrempf,KEEP_CORE,0,
3123,EN,Swedish Graphic Designers 2004,Monika Sarstad,KEEP_CORE,0,
3124,EN,The drama of power,Moody Erasmus Prior,KEEP_CORE,0,
3125,EN,The diaries of Edmund Montague Morris,"Morris, Edmund",KEEP_CORE,0,
3126,EN,Late Samaritan Hebrew,Moshe Florentin,KEEP_CORE,0,
3127,EN,Knowledge acquisition for knowledge-based systems,Motoda,KEEP_CORE,0,
3128,EN,Phenotypic and Genotypic Diagnosis of Malignancies,Muin S. A. Tuffaha,KEEP_CORE,0,
3129,EN,"Feeling Threatened, Muslim-Chritian Relations In Indonesia's New Order",Mujiburrahman,KEEP_CORE,0,
3130,EN,Evolution of Indian PHilosophy,Murty; K Satchidananda,KEEP_CORE,0,
3131,EN,Anthems & Anthem Composers,Myles B. Foster,KEEP_CORE,0,
3132,EN,Semantics-Directed Compiler Generation,N.D. Jones,KEEP_CORE,0,
3133,EN,Water margin,Nai'an Shi,KEEP_TRANSLATION,0,
3134,EN,Dr. Jekyll and Mr. Dog,Nancy Butcher,KEEP_CORE,0,
3135,EN,Lights! camera! action dog!,Nancy Butcher,KEEP_CORE,0,
3136,EN,"Surf, sand, and secrets",Nancy Butcher,KEEP_CORE,0,
3137,EN,"Computers, Brief Edition",Nancy Long | Larry Long,KEEP_CORE,0,
3138,EN,Retail Best Practices and Quick Reference to Food Safety & Sanitation Trainer's Kit,Nancy R. Rue | FMI | Anna Graf Williams,KEEP_CORE,0,
3139,EN,Personal Law Reforms and Gender Empowerment ; A Debate on Uniform Civil Code,Nandini Chavan,KEEP_CORE,0,
3140,EN,"Hebrew Style in the Liturgical Poetry of Shmuel Hashlishi (Hebrew Language and Literature, 5)",Naoya Katsumata,KEEP_CORE,0,
3141,EN,The Liturgical Poetry of Nehemiah Ben Shelomoh Ben Heiman Ha-Nasi (Hebrew Language and Literature),Naoya Katsumata,KEEP_CORE,0,
3142,EN,Yanomamo/the Dobe Ju/'Hoansi 2nd Edition,Napoleon A. Chagnon | Richard B. Lee,KEEP_CORE,0,
3143,EN,Ethnicity and Populist Mobilization,Narendra Subramanian,KEEP_CORE,0,
3144,EN,"Style and Form in Old-Babylonian Literary Texts (Cuneiform Monographs, 27)",Nathan Wasserman,KEEP_CORE,0,
3145,EN,Biology,Neil Allison Campbell | Jane B. Reece | Martha R. Taylor | Eric J. Simon,KEEP_CORE,0,
3146,EN,Thucydides' war,Neil Morpeth,KEEP_CORE,0,
3147,EN,Altruism,Niall Scott,KEEP_CORE,0,
3148,EN,Monsters and the Monstrous,Niall Scott,KEEP_CORE,0,
3149,EN,Proclus of Constantinople and the Cult of the Virgin in Late Antiquity,Nicholas Constas | Proclus Diadochus,KEEP_CORE,0,
3150,EN,Public concerns,Nicholas Rescher,KEEP_CORE,0,
3151,EN,Social science in Southeast Asia,Nico Schulte Nordholt,KEEP_CORE,0,
3152,EN,Parallel universe,Nicola Baxter,KEEP_CORE,0,
3153,EN,Rocket rescue,Nicola Baxter,KEEP_CORE,0,
3154,EN,Winter,Nicola Baxter,KEEP_CORE,0,
3155,EN,Knowledge and Religious Authority in the Pseudo-Clementines,Nicole Kelley,KEEP_CORE,0,
3156,EN,Technopolis,Nigel Calder,KEEP_CORE,0,
3157,EN,The Legal Regime of the Turkish Straits (International Straits of the World),Nihan Unlu,KEEP_CORE,0,
3158,EN,"Wisdom in Loose Form (Mnemosyne, Bibliotheca Classica Batava Supplementum)",Nikolaos L. Lazaridis,KEEP_CORE,0,
3159,EN,Self-knowledge,Nikolaĭ Berdi͡aev,KEEP_TRANSLATION,0,
3160,EN,Spirit and reality,Nikolaĭ Berdi͡aev,KEEP_TRANSLATION,0,
3161,EN,The end of our time,Nikolaĭ Berdi͡aev,KEEP_TRANSLATION,0,
3162,EN,The fate of man in the modern world,Nikolaĭ Berdi͡aev,KEEP_TRANSLATION,0,
3163,EN,The meaning of history,Nikolaĭ Berdi͡aev,KEEP_TRANSLATION,0,
3164,EN,The origin of Russian communism,Nikolaĭ Berdi͡aev,KEEP_TRANSLATION,0,
3165,EN,The realm of spirit and the realm of Caesar,Nikolaĭ Berdi͡aev,KEEP_TRANSLATION,0,
3166,EN,Friedrich Nietzsche on the philosophy of right and the state,Nikos Kazantzakis | Odysseus Makridis,KEEP_TRANSLATION,0,
3167,EN,The Anglo-Saxons in England During the Early Centuries After the Invasion,Nils Aberg,KEEP_CORE,0,
3168,EN,Swedish West Coast Through the Artist's Eye,Nils-olof Olsson,KEEP_CORE,0,
3169,EN,Vicradipa of Bhagavatkavi,Nina Bhavnagari,KEEP_CORE,0,
3170,EN,Representing India,Niraja Gopal Jayal,KEEP_CORE,0,
3171,EN,The collected works of Norbert Elias.,Norbert Elias,KEEP_TRANSLATION,0,
3172,EN,"Psychiatry, Psychoimmunology, and Viruses (Key Topics in Brain Research)",Norbert Müller,KEEP_CORE,0,
3173,EN,Citizenship and Rights in Thatcher's Britain (Choice in Welfare),"Norman P. Barry | Plant, Raymond. | Institute of Economic Affairs | Raymond Plant",KEEP_CORE,0,
3174,EN,Human Development,North South Roundtable,KEEP_CORE,0,
3175,EN,Program planning & proposal writing,Norton J. Kiritz,KEEP_CORE,0,
3176,EN,The unknown Modigliani,Noël Alexandre,KEEP_TRANSLATION,0,
3177,EN,"Guns, girls, gambling, ganja",Nualnoi Treerat. | Sangsit Phiriyarangsan | Pasuk Phongpaichit.,KEEP_CORE,0,
3178,EN,Policy Analysis in Multi-Actor Policy Settings,Odette van de Riet,KEEP_CORE,0,
3179,EN,Lateral Alignment of Epitaxial Quantum Dots (NanoScience and Technology) (NanoScience and Technology),Oliver G. Schmidt,KEEP_CORE,0,
3180,EN,Matthias Flacius and the survival of Luther's reform,Oliver K. Olson,KEEP_CORE,0,
3181,EN,Africation,Oluwole | Artley,KEEP_CORE,0,
3182,EN,The anvil of dreams,Omar Tarin,KEEP_CORE,0,
3183,EN,Art of Motivation,Ong Hean Tatt,KEEP_CORE,0,
3184,EN,Tales of the Great Victory,"Oostdijk, D. & Valenta, M.G.",KEEP_CORE,0,
3185,EN,Christian August Brandis,Orrin F. Summerell,KEEP_CORE,0,
3186,EN,Liquid assets,Osbert Lancaster,KEEP_CORE,0,
