source_key,language,quality_bucket,quality_score,preservation_reason,original_title,original_authors,original_isbn,original_publication_year,original_publisher,rescue_state,search_mode,candidate_work_key,candidate_work_title,candidate_authors,candidate_edition_key,candidate_edition_title,candidate_languages,title_score,author_score,edition_title_score,cover_id,cover_width,cover_height,cover_format,cover_local_path,cover_sha256
/books/OL19736163M,FR,PROMISING,5,EDITORIAL_CORE,Peuples et nations du monde,Ibn Khaldūn,9782727401308,1986,Sindbad,RECOVERED,TITLE_AUTHOR,/works/OL8971372W,"Peuples et Nations du monde, tome 2",Ibn Khaldûn,/books/OL12592060M,"Peuples et Nations du monde, tome 2",fre,0.9600,1.0000,0.9600,3123350,292,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL19736163M__OL12592060M.jpeg,e8a6eae8d1bd6a7d73cf575da253e0bd1c168f46cbb2721d5b9570fdf2ea502c
/books/OL19738361M,FR,PROMISING,5,EDITORIAL_CORE,Le monopole,Diane Francis,9782761906678,1987,Éditions de l'homme,RECOVERED,TITLE_AUTHOR,/works/OL2049863W,Le monopole,Diane Francis,/books/OL22190111M,Le monopole,fre,1.0000,1.0000,1.0000,10580806,375,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL19738361M__OL22190111M.jpeg,bff10e6715f22cec4f21ea805f1453d160db327691682397e236d4f60dce8d73
/books/OL19793756M,FR,PROMISING,5,EDITORIAL_CORE,Anthropologie et histoire au siècle des lumières,Michèle Duchet,9782082106511,1971,Maspero,RECOVERED,TITLE_AUTHOR,/works/OL5172978W,Anthropologie et histoire au siècle des Lumières,Michèle Duchet,/books/OL22478947M,Anthropologie et histoire au siècle des Lumières,fre,1.0000,1.0000,1.0000,15138262,313,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL19793756M__OL22478947M.jpeg,28160518d24c3f7f33cfcc1f0c7595114bf2a61ab81a6a973691128ac5ea9dbf
/books/OL19832786M,FR,PROMISING,5,EDITORIAL_CORE,L' art 1900,Georges De Bartha,9782850472282,1993,La Bibliothèque des arts,RECOVERED,TITLE_AUTHOR,/works/OL10002308W,L' Art 1900 (Collection Ecoles Et Mouvements),Georges De Bartha,/books/OL12628499M,L' Art 1900 (Collection Ecoles Et Mouvements),fre,0.9600,1.0000,0.9600,3145041,371,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL19832786M__OL12628499M.jpeg,dccc31435be2c3d7cf35a23ab99d36458f08aa1f929f6c914e0ee818329713c7
/books/OL19952320M,FR,STRONG,7,EDITORIAL_CORE,"Paris libéré, Paris retrouvé",Christine Levisse-Touzé,9782070532773,1994,Gallimard,RECOVERED,TITLE_AUTHOR,/works/OL9166009W,"Paris Libere, Paris Retrouve",Christine Levisse Touze,/books/OL9342037M,"Paris Libere, Paris Retrouve",fre,1.0000,1.0000,1.0000,2137543,337,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL19952320M__OL9342037M.jpeg,773f762b11b8a6c0bcea9fc3a6b4316cbe199fd3c35ec44dfb598cce6b3fd316
/books/OL20032232M,FR,PROMISING,5,EDITORIAL_CORE,Repris de justesse,Yazid Kherfi,9782841468362,2000,Syros,RECOVERED,TITLE_ONLY,/works/OL9967833W,Repris de justesse,Kherfi,/books/OL12522769M,Repris de justesse,fre,1.0000,0.9600,1.0000,3117769,302,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL20032232M__OL12522769M.jpeg,044e4cee88bc6a48f1d9fcdb330549772b64f11192a3e8f574da5a5928b7582d
/books/OL20041312M,FR,PROMISING,5,EDITORIAL_CORE,Ils étaient de leur village ...,Gérard Boutet,9782865531080,1999,Godefroy,RECOVERED,TITLE_AUTHOR,/works/OL10004963W,"Ils étaient de leur village, tome 1",Gérard Boutet,/books/OL12635162M,"Ils étaient de leur village, tome 1",fre,0.9600,1.0000,0.9600,3150312,294,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL20041312M__OL12635162M.jpeg,4c2014682f7bc0d6ce8da78b3ad23d183250594a53f83104d41e32b49bc6e96a
/books/OL20135230M,FR,PROMISING,5,EDITORIAL_CORE,La nomenklatura,M. S. Voslenskii,9782714413369,1980,Belfond,RECOVERED,TITLE_AUTHOR,/works/OL4227491W,Nomenklatura,M. S. Voslenskiĭ,/books/OL15239686M,La nomenklatura,fre,0.9600,1.0000,1.0000,14088980,261,414,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL20135230M__OL15239686M.jpeg,fe62a04d9f61730b5b46098c9b10ae9766abf867b94694887eb7dece44acfac7
/books/OL20272986M,FR,PROMISING,5,EDITORIAL_CORE,Grammaire historique des arts plastiques,Alois Riegl,9780225220575,1978,Editions Klincksieck,RECOVERED,TITLE_AUTHOR,/works/OL9917343W,Grammaire historique des arts plastiques,Alois Riegl,/books/OL12466855M,Grammaire historique des arts plastiques,fre,1.0000,1.0000,1.0000,3103087,340,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL20272986M__OL12466855M.jpeg,c17824385f277b8d18e83f2ef47d47467cbbaff990286a03d4f774779bf6a16c
/books/OL20335082M,FR,PROMISING,5,EDITORIAL_CORE,Dictionnaire des chefs d'Etat homosexuels ou bisexuels,Didier Godard,9782845470903,2004,H & O,RECOVERED,TITLE_AUTHOR,/works/OL10001304W,Dictionnaire des chefs d'Etat homosexuels ou bisexuels,Didier Godard,/books/OL20335082M,Dictionnaire des chefs d'Etat homosexuels ou bisexuels,fre,1.0000,1.0000,1.0000,14606860,308,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL20335082M__OL20335082M.jpeg,76826dc72eda3214ff4799292c87c9d459f0b0a2d1fe3d3be89670cda9a8f09c
/books/OL20375427M,FR,PROMISING,5,EDITORIAL_CORE,L' acteur comique,André Villiers,9782130398882,1987,Presses universitaires de France,RECOVERED,TITLE_AUTHOR,/works/OL5054554W,L' acteur comique,André Villiers,/books/OL2477995M,L' acteur comique,fre,1.0000,1.0000,1.0000,2141954,304,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL20375427M__OL2477995M.jpeg,9aa4d21e901b171d0060bf814fed75e318daf37105679abdb21d06b0ceb9df68
/books/OL20382571M,FR,PROMISING,5,EDITORIAL_CORE,Le carnet des tasses,Musée des arts décoratifs (France),9782711824021,1991,Réunion des musées nationaux,RECOVERED,TITLE_ONLY,/works/OL11468790W,Le carnet des tasses,"Musée des arts décoratifs (Paris, France)",/books/OL15239292M,Le carnet des tasses,fre,1.0000,0.9143,1.0000,13012633,328,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL20382571M__OL15239292M.jpeg,c6fea822481161d7f955280aec2fee5b3bbd5bef9b19a6074b39e9b163ab7029
/books/OL20574395M,FR,PROMISING,5,EDITORIAL_CORE,Casse-tête Chinois,Robert Soulières,9782890512870,1985,Pierre Tisseyre,RECOVERED,TITLE_AUTHOR,/works/OL9050065W,Casse-Tete Chinois,Robert Soulieres,/books/OL27335954M,Casse-tete chinois,fre,1.0000,1.0000,1.0000,13381534,324,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL20574395M__OL27335954M.jpeg,ebfa21cf2d20b76378352d6ec387f88bb8d6079d179aae436dc28e8443779c4c
/books/OL20763431M,FR,PROMISING,5,EDITORIAL_CORE,Les règles de l'interaction,Roberto Miguelez,9782738494702,2001,Presses de l'Université Laval,RECOVERED,TITLE_AUTHOR,/works/OL6495133W,Les regles de l'interaction. essais de philosophiesociologique,Roberto Miguelez,/books/OL12598337M,Les regles de l'interaction. essais de philosophiesociologique,fre,0.9600,1.0000,0.9600,3127856,290,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL20763431M__OL12598337M.jpeg,63cea490e5c1efd9f66c6c5130f6c96fa0c179dd02404b7f6b3ee48ef9a77436
/books/OL20771848M,FR,PROMISING,5,EDITORIAL_CORE,Sciences humaines et sociales,Guy Lazorthes,9782225835681,1998,Masson,RECOVERED,TITLE_AUTHOR,/works/OL4201634W,Sciences humaines et sociales,Guy Lazorthes,/books/OL12515870M,Sciences humaines et sociales,fre,1.0000,1.0000,1.0000,3112183,304,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL20771848M__OL12515870M.jpeg,6dc6319eff3663487c7ea9e4277524d91116c8a77ee854b7da4f3e7f598d200a
/books/OL20862513M,FR,PROMISING,5,EDITORIAL_CORE,Le péché originel selon Hegel,Bernard Pottier,9782872990023,1990,Culture et vérité,RECOVERED,TITLE_AUTHOR,/works/OL3394764W,Le péché originel selon Hegel,Bernard Pottier,/books/OL1034442M,Le péché originel selon Hegel,fre,1.0000,1.0000,1.0000,13714252,164,260,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL20862513M__OL1034442M.jpeg,ac5988a85a624727e694e933393304b676b9c6b3e8c896da46f874eb9b9942a4
/books/OL20976759M,FR,PROMISING,5,EDITORIAL_CORE,Le chef des Hurons,Léon Ville,9780665369780,1985,Tolra,RECOVERED,TITLE_AUTHOR,/works/OL15422976W,Le chef des Hurons,Léon Ville,/books/OL24391728M,Le chef des Hurons,fre,1.0000,1.0000,1.0000,6646087,356,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL20976759M__OL24391728M.jpeg,0971a4e415f80d879c23d70e9d2a1b7c555d3ad62baa75ebaa28d05639ce47f8
/books/OL20995175M,FR,PROMISING,5,EDITORIAL_CORE,100 romans québécois qu'il faut lire,Jacques Martineau,9782895181934,2004,Nota bene,RECOVERED,TITLE_AUTHOR,/works/OL10348412W,Les 100 romans québécois qu'il faut lire,Jacques Martineau,/books/OL13549465M,Les 100 romans québécois qu'il faut lire,fre,0.9600,1.0000,0.9600,10393456,284,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL20995175M__OL13549465M.jpeg,90e319444c750412f49b99a18f6aa7d6b1059c5e6d73576e5b368919965dce2c
/books/OL20997640M,FR,PROMISING,5,EDITORIAL_CORE,Musée de l'Orangerie,Musée de l'Orangerie,9782711802623,1990,"Ministère de la culture, Editions de la Réunion des musées nationaux",RECOVERED,TITLE_AUTHOR,/works/OL1289647W,"Voyage de Delacroix au Maroc, 1832 et exposition rétrospective du peintre orientaliste Mr. Auguste, Musée de l'Orangerie, 1933",Musée de l'Orangerie,/books/OL19613537M,"Voyage de Delacroix au Maroc, 1832 et exposition rétrospective du peintre orientaliste Mr. Auguste, Musée de l'Orangerie, 1933",fre,0.9600,1.0000,0.9600,7236726,370,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL20997640M__OL19613537M.jpeg,dec05825c913915dcad8f220abc07dce2b1143a832e93d3537b996ab599202d2
/books/OL21019631M,FR,PROMISING,5,EDITORIAL_CORE,L' État en fonctionnement,Gérard Bergeron,9782738419972,1993,Éditions L'Harmattan,RECOVERED,TITLE_AUTHOR,/works/OL2153665W,L' Etat en fonctionnement,Gérard Bergeron,/books/OL1158147M,L' Etat en fonctionnement,fre,1.0000,1.0000,1.0000,2165593,296,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL21019631M__OL1158147M.jpeg,9a980907991426194fa94470e2108872bf0071a2b9fbc2c129f500c54874bcaa
/books/OL21035257M,FR,PROMISING,5,EDITORIAL_CORE,Les jeunes de la rue,Marguerite Michelle Côté,9782980201929,1991,Liber,RECOVERED,TITLE_AUTHOR,/works/OL3787242W,Les jeunes de la rue,Marguerite-Michelle Côté,/books/OL1301406M,Les jeunes de la rue,fre,1.0000,1.0000,1.0000,12159665,297,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL21035257M__OL1301406M.jpeg,ff7a4d035819b1473db8126801886cd1c4aced68765b59ebaef6ce34500fde5c
/books/OL21045497M,FR,PROMISING,5,EDITORIAL_CORE,Les Québécoises et la conquête du pouvoir,Chantal Maille,9782890351721,1990,Éditions Saint-Martin,RECOVERED,TITLE_AUTHOR,/works/OL3765109W,Les Québécoises et la conquête du pouvoir politique,Chantal Maillé,/books/OL1336263M,Les Québécoises et la conquête du pouvoir politique,fre,0.9600,1.0000,0.9600,12155470,323,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL21045497M__OL1336263M.jpeg,82cc755af9e41c8e024af498b354124217c9667a13eab4af64095ce83052028a
/books/OL21134089M,FR,PROMISING,5,EDITORIAL_CORE,De la société à l'histoire,Tony Andreani,9782865632268,1989,Méridiens Klincksieck,RECOVERED,TITLE_AUTHOR,/works/OL3642586W,De la société à l'histoire,Tony Andréani,/books/OL1589602M,De la société à l'histoire,fre,1.0000,1.0000,1.0000,2180368,325,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL21134089M__OL1589602M.jpeg,5ec796eae343a402a4a657ab0ba6aa8bae5a219b314e341c6d60d93de5ea933e
/books/OL21265008M,FR,PROMISING,5,EDITORIAL_CORE,Voyage pittoresque dans les grands déserts du Nouveau-Monde,"Domenech, Emmanuel",9780665348716,1982,Morizot,RECOVERED,TITLE_AUTHOR,/works/OL15373607W,Voyage pittoresque dans les grands déserts du Nouveau-Monde,"Domenech, Emmanuel",/books/OL24360010M,Voyage pittoresque dans les grands déserts du Nouveau-Monde,fre,1.0000,1.0000,1.0000,6587761,363,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL21265008M__OL24360010M.jpeg,4fea3eaa30f28b69787e07fb482bf071c45fac5c80638671f9b286cece0fecd2
/books/OL21343254M,FR,PROMISING,5,EDITORIAL_CORE,Panorama de la pensée de Maurice Zundel,René Habachi,9782891294270,2003,A. Sigier,RECOVERED,TITLE_AUTHOR,/works/OL12789626W,Panorama de la pensée de Maurice Zundel,Rene Habachi,/books/OL19509485M,Panorama de la pensée de Maurice Zundel,fre,1.0000,1.0000,1.0000,14206036,338,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL21343254M__OL19509485M.jpeg,70b5da1b1fff532e73bb0327d129bc57b45424d0fb2cb6bc7513312138fad7ee
/books/OL21545411M,FR,PROMISING,5,EDITORIAL_CORE,"Isaac Moillon, 1614-1673",Nicole de Reyniès,9782850568855,2005,Somogy,RECOVERED,TITLE_AUTHOR,/works/OL10003849W,"Isaac Moillon (1614-1673), un peintre du roi à Aubusson",Nicole de Reyniès,/books/OL19806588M,"Isaac Moillon (1614-1673), un peintre du roi à Aubusson",fre,0.9600,1.0000,0.9600,13683265,374,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL21545411M__OL19806588M.jpeg,7daef6c0e5b4c6ceee73d5fb29dba2ad1fb119e21dcb2cf620d0d682d0673001
/books/OL21631849M,FR,PROMISING,5,EDITORIAL_CORE,La ballade de la mer salée,Hugo Pratt,9782203332287,2005,Casterman,RECOVERED,TITLE_AUTHOR,/works/OL2499771W,La Ballade de la mer salée,Hugo Pratt,/books/OL8863797M,La Ballade de la mer salée,fre,1.0000,1.0000,1.0000,972995,350,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL21631849M__OL8863797M.jpeg,dd3a8d094ff32bbf761a123e4a67da4bfeb550e8f833944aeeee85763777e9f7
/books/OL21755992M,FR,STRONG,7,EDITORIAL_CORE,Le nouveau guide France,G. Michaud | G. Torres | Guy Michaud,9782011549884,1994,Hachette Livre,RECOVERED,TITLE_ONLY,/works/OL12122293W,Le nouveau guide France,Michaud.,/books/OL17300973M,Le nouveau guide France.,fre,1.0000,0.9600,1.0000,15002696,234,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL21755992M__OL17300973M.jpeg,93e1205be3500333deefbae5eec9761e89b01f861c98bcada21477e5bb2d070e
/books/OL21775642M,FR,STRONG,7,EDITORIAL_CORE,Spot à la ferme,Eric Hill,9782092713075,1987,Fernand Nathan,RECOVERED,TITLE_AUTHOR,/works/OL8403662W,Spot a La Ferme,Eric Hill,/books/OL12403190M,Spot a La Ferme,fre,1.0000,1.0000,1.0000,3083911,474,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL21775642M__OL12403190M.jpeg,c033630cfdbe49dc9efa758640dca9972a381444bab595239b9d358aec09fd1b
/books/OL21796514M,FR,PROMISING,5,EDITORIAL_CORE,Vénus physique,Pierre-Louis Moreau de Maupertuis,9782700702026,1980,Aubier-Montaigne,RECOVERED,TITLE_AUTHOR,/works/OL4719252W,Vénus physique ; suivi de La lettre sur le progrès des sciences,Pierre-Louis Moreau de Maupertuis,/books/OL4164921M,Vénus physique ; suivi de La lettre sur le progrès des sciences,fre,0.9600,1.0000,0.9600,2157172,287,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL21796514M__OL4164921M.jpeg,14e8e398d05214ae85865e755adcab12e8825c59c3bedaed817168def50728c2
/books/OL21798145M,FR,STRONG,7,EDITORIAL_CORE,L' Algérie et la démocratie,Lahouari Addi,9782707123640,1994,La Découverte,RECOVERED,TITLE_AUTHOR,/works/OL866255W,L' Algérie et la démocratie,Lahouari Addi,/books/OL861188M,L' Algérie et la démocratie,fre,1.0000,1.0000,1.0000,2159192,291,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL21798145M__OL861188M.jpeg,9b97b9e5a37d151a154f69e6bb873eaf7d6fd37842545786f2fb4f0a3a802ae3
/books/OL21799733M,FR,PROMISING,5,EDITORIAL_CORE,Les noces de Cana de Véronèse,Veronese,9782711826629,1992,Editions de la Réunion des musées nationaux,RECOVERED,TITLE_AUTHOR,/works/OL1318566W,Les noces de Cana de Véronèse,Veronese,/books/OL1479814M,Les noces de Cana de Véronèse,fre,1.0000,1.0000,1.0000,8378561,200,203,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL21799733M__OL1479814M.jpeg,7ba309743ee1f866a64f9f3fa6ea3df6d4cd822f759e2f3ccd30198c09cbc1ee
/books/OL21827255M,FR,PROMISING,5,EDITORIAL_CORE,Abrégé de mythologie,Moustalon,9780665389009,1983,Neilson & Cowan,RECOVERED,TITLE_AUTHOR,/works/OL15480352W,Abrégé de mythologie,Moustalon,/books/OL24445156M,Abrégé de mythologie,fre,1.0000,1.0000,1.0000,7178786,349,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL21827255M__OL24445156M.jpeg,9d15a711b801e3d1e32549462da3fc8e06bf87e3f946a68c4f226df2656aad63
/books/OL21959351M,FR,PROMISING,5,EDITORIAL_CORE,Histoire des forces politiques en France,Pierre Levêque,9782200212360,1992,A. Colin,RECOVERED,TITLE_AUTHOR,/works/OL3508170W,Histoire des forces politiques en France,Pierre Lévêque,/books/OL1483288M,Histoire des forces politiques en France,fre,1.0000,1.0000,1.0000,2143116,351,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL21959351M__OL1483288M.jpeg,134db2944d8c6fc715075e7274520abbea8da690ea4f1b58d7ca290140934ab8
/books/OL22067486M,FR,PROMISING,5,EDITORIAL_CORE,Red,Stéphanie Busuttil-César,9782843232213,2000,Assouline,RECOVERED,TITLE_AUTHOR,/works/OL15964073W,Red,Stéphanie Busuttil-César,/books/OL24870031M,Red,fre,1.0000,1.0000,1.0000,6862567,366,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22067486M__OL24870031M.jpeg,0aaa948a82dcf9fe1d386b0501197fa45377fffbdff0250a612d15cb93617075
/books/OL22096175M,FR,PROMISING,5,EDITORIAL_CORE,Une société en crise,Pierre Levêque,9782713208157,1983,Éditions de l'École des hautes études en sciences sociales,RECOVERED,TITLE_AUTHOR,/works/OL3508175W,Une société en crise,Pierre Lévêque,/books/OL2892897M,Une société en crise,fre,1.0000,1.0000,1.0000,2161780,311,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22096175M__OL2892897M.jpeg,cfd7d7e8fe7f9e6449687a2cf4129cf05c85ee31521c851bee551bc4bdbc196a
/books/OL22133347M,FR,PROMISING,5,EDITORIAL_CORE,La carte postale,Jacques Derrida,9782082125161,1980,Flammarion,RECOVERED,TITLE_AUTHOR,/works/OL15222W,La carte postale,Jacques Derrida,/books/OL8862099M,La carte postale,fre,1.0000,1.0000,1.0000,971964,294,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22133347M__OL8862099M.jpeg,1bfa9b43ef837829c7f49c762fc93f4af273f8a6811d1aa2d9b6b98db2bc68c6
/books/OL22137735M,FR,PROMISING,5,EDITORIAL_CORE,"Pouvoir, don et réseaux en Ouzbékistan post-soviétique",Boris-Mathieu Pétric,9782130532088,2002,Presses universitaires de France,RECOVERED,TITLE_AUTHOR,/works/OL9940608W,"Pouvoir, don et réseaux en Ouzbékistan post-soviétique",Boris-Mathieu Petric,/books/OL12447499M,"Pouvoir, don et réseaux en Ouzbékistan post-soviétique",fre,1.0000,1.0000,1.0000,3088529,305,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22137735M__OL12447499M.jpeg,6a7cedd8331d30217694a1b12acefae3230f03c24e9c6498c087426390db47ec
/books/OL22177121M,FR,PROMISING,5,EDITORIAL_CORE,De la grammatologie.,Jacques Derrida,9782707300126,1979,Editions de Minuit,RECOVERED,TITLE_AUTHOR,/works/OL15268W,De la grammatologie,Jacques Derrida,/books/OL20016111M,De la grammatologie,fre,1.0000,1.0000,1.0000,11012620,300,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22177121M__OL20016111M.jpeg,f9af3a3f8c8a24bc5120871a66edf56b2ae12717f70289348e664a2425e73940
/books/OL22184642M,FR,PROMISING,5,EDITORIAL_CORE,Éthique et politique,Jean-Marie Therrien,9782891053044,1989,Gaetan Morin,RECOVERED,TITLE_AUTHOR,/works/OL5038288W,Éthique et politique,Jean-Marie Therrien,/books/OL18099946M,Éthique et politique,fre,1.0000,1.0000,1.0000,9571108,318,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22184642M__OL18099946M.jpeg,657113f532392a06b484c25f33e721360d5586681c5a0780a953b5a775dc82f0
/books/OL22197626M,FR,PROMISING,5,EDITORIAL_CORE,La querelle des universaux,Alain de Libera,9782020247566,1995,Seuil,RECOVERED,TITLE_AUTHOR,/works/OL2433418W,La querelle des universaux,Alain de Libera,/books/OL564204M,La querelle des universaux,fre,1.0000,1.0000,1.0000,2134188,321,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22197626M__OL564204M.jpeg,3c4be671f0a0edd900fc029ce65856e838aa6aafb73a4bc2598c5a764b7379f8
/books/OL22214585M,FR,PROMISING,5,EDITORIAL_CORE,Recherche sociale,Benoît Gauthier,9782760506367,1993,Presses de l'Université du Québec,RECOVERED,TITLE_AUTHOR,/works/OL9021379W,Recherche Sociale,Benoit Gauthier,/books/OL22183589M,Recherche sociale,fre,1.0000,1.0000,1.0000,4863676,128,166,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22214585M__OL22183589M.jpeg,9ef61d38851020f8e58d909f6380231f5793d02e25186576c54291a4ca3c35ff
/books/OL22219644M,FR,PROMISING,5,EDITORIAL_CORE,Les poules préfèrent les cages,Armand Farrachi,9782226113887,1999,Albin Michel,RECOVERED,TITLE_AUTHOR,/works/OL2179665W,Les poules préfèrent les cages,Armand Farrachi,/books/OL6851515M,Les poules préfèrent les cages,fre,1.0000,1.0000,1.0000,2148967,328,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22219644M__OL6851515M.jpeg,df1fe9f08f89ba11a72353ffd12883b504b7c258e99f96323bc17b114dccf1e2
/books/OL22287253M,FR,PROMISING,5,EDITORIAL_CORE,Il faut defendre la société,Michel Foucault,9782020231695,1997,Gallimard,RECOVERED,TITLE_AUTHOR,/works/OL26864W,Il faut défendre la société,Michel Foucault,/books/OL770805M,Il faut défendre la société,fre,1.0000,1.0000,1.0000,963795,303,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22287253M__OL770805M.jpeg,1eb6b0fc3a2f6c6ee2a01faab1c9d07b6e06d34ea7e4364a53d4594446d51d52
/books/OL22319729M,FR,PROMISING,5,EDITORIAL_CORE,Dix heures et demie du soir en été,Marguerite Duras,9782070376995,1985,Gallimard,RECOVERED,TITLE_AUTHOR,/works/OL10438990W,Dix heures et demie du soir en été,Marguerite Duras,/books/OL22319729M,Dix heures et demie du soir en été,fre,1.0000,1.0000,1.0000,11419213,296,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22319729M__OL22319729M.jpeg,e3fce385ec9419fe15e1d720aa6a8cc842c1d79ba81c409834db008742feb047
/books/OL22430887M,FR,PROMISING,5,EDITORIAL_CORE,autre Faust,Didier Godard,9782845470293,2001,H & O,RECOVERED,TITLE_AUTHOR,/works/OL10001302W,L'autre faust. l'homosexualite masculine,Didier Godard,/books/OL12625838M,L'autre faust. l'homosexualite masculine,fre,0.9600,1.0000,0.9600,3142755,313,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22430887M__OL12625838M.jpeg,d68b5ef7bb5fcbc1dd1cf004fc76faffedb2d9392a6015996e7df514d436490f
/books/OL22436329M,FR,PROMISING,5,EDITORIAL_CORE,Ce questionnement,Kōstas Axelos,9782707317681,2001,Editions de Minuit,RECOVERED,TITLE_AUTHOR,/works/OL9183762W,Ce questionnement,Kostas Axelos,/books/OL12523137M,Ce questionnement,fre,1.0000,1.0000,1.0000,3118057,282,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22436329M__OL12523137M.jpeg,bc93e6ede980cfc1303e6391144c3fc81ef6bce676761bedac3f1f0a75722e0c
/books/OL22453021M,FR,STRONG,7,EDITORIAL_CORE,Contribution a l'histoire du mouvement social francais,Victor Fay,9782738453549,1997,L'Harmattan,RECOVERED,TITLE_AUTHOR,/works/OL680718W,Contribution à l'histoire du mouvement social français,Victor Fay,/books/OL79627M,Contribution à l'histoire du mouvement social français,fre,1.0000,1.0000,1.0000,2166993,295,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22453021M__OL79627M.jpeg,dd8073a68ff8dee6902af107b090666fe2bf028753440f6280785502bb420398
/books/OL22456169M,FR,PROMISING,5,EDITORIAL_CORE,L' apres Le Pen,Michael Darmon,9782020307390,1998,Seuil,RECOVERED,TITLE_AUTHOR,/works/OL850824W,L' après Le Pen,Michaël Darmon,/books/OL443042M,L' après Le Pen,fre,1.0000,1.0000,1.0000,2134467,301,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22456169M__OL443042M.jpeg,036373959b3eda99175c2b375af45c999f09fc0268cda0e878a30b46d1a45e5c
/books/OL22469419M,FR,PROMISING,5,EDITORIAL_CORE,"Connaître, soigner, aimer",Hippocrates,9782020293280,1999,Ed. du Seuil,RECOVERED,TITLE_AUTHOR,/works/OL9041717W,"Connaître, soigner, aimer",Hippocrates,/books/OL12386976M,"Connaître, soigner, aimer",fre,1.0000,1.0000,1.0000,3070395,287,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22469419M__OL12386976M.jpeg,d4d82165d958168200708e8201e6990320f5c0a2f6165a9f13beaf79b7e4ee18
/books/OL22489577M,FR,PROMISING,5,EDITORIAL_CORE,Métissages,François Laplantine,9782720214202,2001,Pauvert,RECOVERED,TITLE_AUTHOR,/works/OL19512894W,Métissages,François Laplantine | Alexis Nouss,/books/OL12529768M,Dictionnaire des métissages,fre,1.0000,1.0000,0.9600,13297190,329,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22489577M__OL12529768M.jpeg,ef7176bd0b573d4f7df3cda6c4accfd02f2297c889a0558c13096137da021e33
/books/OL22554158M,FR,PROMISING,5,EDITORIAL_CORE,La démission des clercs,Alain Caillé,9782707122728,1993,Ed. La Découverte,RECOVERED,TITLE_AUTHOR,/works/OL2147397W,La démission des clercs,Alain Caillé,/books/OL1194003M,La démission des clercs,fre,1.0000,1.0000,1.0000,2159172,289,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22554158M__OL1194003M.jpeg,d5058b2092ad266998a21d631460234f64ae590fb30cc29e12c070ccbbf6de15
