language,category,policy_author,tier,max_selected,max_total,work_key,work_title,work_authors,author_score,first_publish_year,edition_key,edition_title,edition_subtitle,edition_languages,edition_title_score,isbn,publisher,publish_date,page_count,cover_id,cover_state,cover_width,cover_height,cover_format,cover_local_path,collection_flag,suspicious_flag,pre_cover_score,final_score,classification,classification_reason,selection_state,selection_reason,page_count_state,page_count_source,cross_language_collision,cross_language_owner_count
EN,CONTEMPORARY,George Saunders,1,6,9,/works/OL21207049W,A Swim in a Pond in the Rain,George Saunders,1.0000,2021,/books/OL28719190M,A Swim in a Pond in the Rain,"In Which Four Russians Give a Master Class on Writing, Reading, and Life",eng,1.0000,9781984856029,Random House,"Jan 12, 2021",448,10351216,VALID_COVER,329,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL28719190M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,George Saunders,1,6,9,/works/OL3288091W,Casebook of the Bizarre,George Saunders,1.0000,1996,/books/OL11657545M,Casebook of the Bizarre,A Review of Famous Scottish Trials,eng,1.0000,9780859763530,Hyperion Books,December 1996,200,13317059,VALID_COVER,300,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL11657545M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,George Saunders,1,6,9,/works/OL3288097W,CivilWarLand in Bad Decline,George Saunders | Yannick Garcia Porres,1.0000,1996,/books/OL991850M,CivilWarLand in Bad Decline,stories and a novella,eng,1.0000,9781573225793,Riverhead Books,2005?,179,14822436,VALID_COVER,309,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL991850M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,George Saunders,1,6,9,/works/OL19709448W,"Congratulations, by the way",George Saunders | Javier Calvo Perales,1.0000,2014,/books/OL26922606M,"Congratulations, by the way",some thoughts on kindness,eng,1.0000,9780812996272,Random House,2014,64,14351058,VALID_COVER,351,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL26922606M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,George Saunders,1,6,9,/works/OL19654176W,Fox 8,George Saunders | Chelsea Cardinal | Javier Calvo Perales,1.0000,2013,/books/OL34489227M,Fox 8,A Story,eng,1.0000,9781408850435,Bloomsbury Publishing Plc,2013,20,12870013,VALID_COVER,341,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL34489227M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Hilary Mantel,1,7,10,/works/OL464520W,A Change of Climate,Hilary Mantel,1.0000,1994,/books/OL32800501M,A Change of Climate,,eng,1.0000,0140127755,Penguin Books,1995,,11433173,VALID_COVER,312,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL32800501M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,NO_PAGE_COUNT,,NO,1
EN,CONTEMPORARY,Hilary Mantel,1,7,10,/works/OL464517W,A Place of Greater Safety,Hilary Mantel,1.0000,1992,/books/OL25563973M,A place of greater safety,,eng,1.0000,9780007250554,Harper Perennial,2007,,11149328,VALID_COVER,303,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL25563973M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,NO_PAGE_COUNT,,NO,1
EN,CONTEMPORARY,Hilary Mantel,1,7,10,/works/OL464519W,An Experiment in Love,Hilary Mantel,1.0000,1995,/books/OL34629515M,An Experiment in Love,,eng,1.0000,0805044272,Henry Holt and Company,1996,250,12044402,VALID_COVER,331,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL34629515M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Hilary Mantel,1,7,10,/works/OL464511W,Beyond Black,Hilary Mantel,1.0000,2005,/books/OL32496277M,Beyond Black,,eng,1.0000,0805073566,Henry Holt and Company,2005,,11149868,VALID_COVER,316,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL32496277M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,NO_PAGE_COUNT,,NO,1
EN,CONTEMPORARY,Hilary Mantel,1,7,10,/works/OL16547664W,Bring Up the Bodies,Hilary Mantel,1.0000,2012,/books/OL29649401M,Bring Up the Bodies,,eng,1.0000,9781471322846,Windsor | Paragon,2013,683,11149452,VALID_COVER,323,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL29649401M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Hilary Mantel,1,7,10,/works/OL464513W,Eight months on Ghazzah Street,Hilary Mantel,1.0000,1988,/books/OL28422520M,Eight months on Ghazzah street,,eng,1.0000,9780140108156,Penguin,1989,298,10321594,VALID_COVER,318,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL28422520M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Hilary Mantel,1,7,10,/works/OL464514W,Every day is Mother's Day,Hilary Mantel,1.0000,1985,/books/OL17470377M,Every day is mother's day,,eng,1.0000,0140085505,Penguin Books,1987,212,12387500,VALID_COVER,307,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL17470377M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Ian McEwan,1,9,13,/works/OL1855943W,Amsterdam,Ian McEwan,1.0000,1998,/books/OL35456924M,Amsterdam,,eng,1.0000,9780099289579,Vintage Books,1999,192,12389881,VALID_COVER,310,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL35456924M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:pagination,NO,1
EN,CONTEMPORARY,Ian McEwan,1,9,13,/works/OL1855944W,Atonement,Ian McEwan,1.0000,2001,/books/OL34972111M,Atonement,,eng,1.0000,9780385503952,Nan A. Talese | Doubleday,2002-04,351,12059765,VALID_COVER,336,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL34972111M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Ian McEwan,1,9,13,/works/OL1855885W,Black Dogs,Ian McEwan,1.0000,1992,/books/OL7440455M,Black Dogs,A Novel,eng,1.0000,9780385494328,Anchor,"December 29, 1998",176,10541463,VALID_COVER,320,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL7440455M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Ian McEwan,1,9,13,/works/OL15567499W,Conversations with Ian McEwan,Ryan Roberts | Ian McEwan,1.0000,2010,/books/OL24520009M,Conversations with Ian McEwan,,eng,1.0000,9781604734195,University Press of Mississippi,2010,212,10542277,VALID_COVER,322,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL24520009M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Ian McEwan,1,9,13,/works/OL1855937W,Enduring Love,Ian McEwan,1.0000,1984,/books/OL32651426M,Enduring Love,,eng,1.0000,9780385494144,Anchor Books,1999-01,,14656631,VALID_COVER,324,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL32651426M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,NO_PAGE_COUNT,,NO,1
EN,CONTEMPORARY,Ian McEwan,1,9,13,/works/OL1855895W,"First Love, Last Rites",Ian McEwan,1.0000,1975,/books/OL7319916M,"First Love, Last Rites",,eng,1.0000,9780099754817,Vintage,1997,176,10542185,VALID_COVER,317,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL7319916M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Jeanette Winterson,1,7,10,/works/OL24512857W,12 Bytes,Jeanette Winterson,1.0000,2021,/books/OL35883890M,12 Bytes,How Artificial Intelligence Will Change the Way We Live and Love,eng,1.0000,9781529112979,Penguin Random House,2022,304,13553602,VALID_COVER,326,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL35883890M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Jeanette Winterson,1,7,10,/works/OL1918833W,Art Objects,Jeanette Winterson,1.0000,1995,/books/OL22121044M,Art objects,essays on ecstasy and effrontery,eng,1.0000,0099590018,Vintage,1996,192,15004383,VALID_COVER,310,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL22121044M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Jeanette Winterson,1,7,10,/works/OL1918828W,Boating for beginners,Jeanette Winterson,1.0000,1985,/books/OL2241452M,Boating for beginners,,eng,1.0000,0413590208,Methuen,1985,160,4100570,VALID_COVER,128,203,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL2241452M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Jeanette Winterson,1,7,10,/works/OL19623943W,Christmas Days: 12 Stories and 12 Feasts for 12 Days,Jeanette Winterson,1.0000,2016,/books/OL27221756M,Christmas days,12 stories and 12 feasts for 12 days,eng,1.0000,9780802125835,Grove Press,2016,292,9691042,VALID_COVER,296,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL27221756M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Jeanette Winterson,1,7,10,/works/OL1918822W,Fit for the Future,Jeanette Winterson,1.0000,1986,/books/OL2102265M,Fit for the future,the guide for women who want to live well,eng,1.0000,0863580726,Pandora,1986,126,14433522,VALID_COVER,375,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL2102265M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Jeanette Winterson,1,7,10,/works/OL20118357W,Frankissstein,Jeanette Winterson,1.0000,2019,/books/OL28275095M,Frankissstein,A Love Story,eng,1.0000,9781787331402,Jonathan Cape,"May 28, 2019",352,10202071,VALID_COVER,314,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL28275095M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Jeanette Winterson,1,7,10,/works/OL1918829W,Gut symmetries,Jeanette Winterson,1.0000,1997,/books/OL26283141M,Gut symmetries,,eng,1.0000,9781862070424,Granta,1998,240,14838215,VALID_COVER,330,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL26283141M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Jesmyn Ward,1,5,8,/works/OL1890346W,Dust tracks on a road,Zora Neale Hurston | Jesmyn Ward,1.0000,1942,/books/OL2853733M,Dust tracks on a road,an autobiography,eng,1.0000,025201149X,University of Illinois Press,1984,348,14812379,VALID_COVER,336,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL2853733M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Jonathan Franzen,1,7,10,/works/OL24181730W,Crossroads,Jonathan Franzen,1.0000,2021,/books/OL32254461M,Crossroads,A Novel,eng,1.0000,9780374181178,"Farrar, Straus and Giroux","Oct 05, 2021",592,10884246,VALID_COVER,333,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL32254461M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Jonathan Franzen,1,7,10,/works/OL25921832W,Crossroads Chapter Sampler,Jonathan Franzen,1.0000,2021,/books/OL34987288M,Crossroads Chapter Sampler,,eng,1.0000,9780374607296,"Farrar, Straus & Giroux",2021,24,12431773,VALID_COVER,266,400,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL34987288M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:pagination,NO,1
EN,CONTEMPORARY,Jonathan Franzen,1,7,10,/works/OL16342549W,Farther away,Jonathan Franzen,1.0000,2012,/books/OL25131852M,Farther away,,eng,1.0000,9780374153571,"Farrar, Straus and Giroux",2012,,9720443,VALID_COVER,320,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL25131852M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,NO_PAGE_COUNT,,NO,1
EN,CONTEMPORARY,Joyce Carol Oates,1,10,15,/works/OL14958408W,A Bloodsmoor romance,Joyce Carol Oates,1.0000,1982,/books/OL15512241M,A Bloodsmoor romance,,eng,1.0000,0224029436,J. Cape,1983,615,11597075,VALID_COVER,326,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL15512241M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Joyce Carol Oates,1,10,15,/works/OL14958231W,A fair maiden,Joyce Carol Oates,1.0000,2009,/books/OL16989911M,A fair maiden,,eng,1.0000,9780151015160,Houghton Mifflin Harcourt,2009,165,14578484,VALID_COVER,331,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL16989911M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Joyce Carol Oates,1,10,15,/works/OL14958466W,A garden of earthly delights,Joyce Carol Oates,1.0000,1967,/books/OL3565364M,A garden of earthly delights,,eng,1.0000,0812968344,Modern Library,2003,404,606068,VALID_COVER,324,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL3565364M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Joyce Carol Oates,1,10,15,/works/OL14958382W,"After the wreck, I picked myself up, spread my wings, and flew away",Joyce Carol Oates,1.0000,2006,/books/OL3412941M,"After the wreck, I picked myself up, spread my wings, and flew away",,eng,1.0000,9780060735258,HarperTempest,2006,,33484,VALID_COVER,347,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL3412941M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,NO_PAGE_COUNT,,NO,1
EN,CONTEMPORARY,Joyce Carol Oates,1,10,15,/works/OL14958421W,American appetites,Joyce Carol Oates,1.0000,1989,/books/OL2218710M,American appetites,,eng,1.0000,0060972785,Perennial Library,1990,340,6651868,VALID_COVER,330,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL2218710M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Joyce Carol Oates,1,10,15,/works/OL16480149W,American gothic tales,Joyce Carol Oates,1.0000,1996,/books/OL988521M,American gothic tales,,eng,1.0000,0452274893,Plume,1996,544,14673877,VALID_COVER,260,400,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL988521M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Joyce Carol Oates,1,10,15,/works/OL14958441W,Angel of light,Joyce Carol Oates,1.0000,1981,/books/OL4255385M,Angel of light,,eng,1.0000,0525054839,Dutton,1981,434,6615668,VALID_COVER,328,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL4255385M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Joyce Carol Oates,1,10,15,/works/OL14958442W,Beasts,Joyce Carol Oates,1.0000,2002,/books/OL8141044M,Beasts,,eng,1.0000,9780786708963,Carroll & Graf,"January 1, 2002",138,543089,VALID_COVER,321,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL8141044M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Joyce Carol Oates,1,10,15,/works/OL14958423W,"Because it is bitter, and because it is my heart",Joyce Carol Oates,1.0000,1990,/books/OL18350723M,"Because it is bitter, and because it is my heart",,eng,1.0000,0525248609,Dutton,1990,405,5414593,VALID_COVER,128,202,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL18350723M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Joyce Carol Oates,1,10,15,/works/OL14958460W,Bellefleur,Joyce Carol Oates,1.0000,1980,/books/OL18466302M,Bellefleur,The National Bestseller,eng,1.0000,9780446969246,Warner Books: A Warner Communications Co.,September 1981,686,9324306,VALID_COVER,248,395,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL18466302M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Julian Barnes,1,8,12,/works/OL1984731W,A History of the World in 10 1/2 Chapters,Julian Barnes,1.0000,1989,/books/OL1888717M,A history of the world in 10 1/2 chapters,,eng,1.0000,0679731377,Vintage Books,1990,307,6658386,VALID_COVER,325,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL1888717M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Julian Barnes,1,8,12,/works/OL1984729W,Arthur and George,Julian Barnes,1.0000,2005,/books/OL8364574M,Arthur and George,,eng,1.0000,9781400097036,Vintage,"January 9, 2007",445,747466,VALID_COVER,308,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL8364574M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Julian Barnes,1,8,12,/works/OL11129741W,Arthur & George,Julian Barnes,1.0000,2005,/books/OL22377421M,Arthur & George,,eng,1.0000,030726310X,Knopf,2006,385,6620080,VALID_COVER,325,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL22377421M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Julian Barnes,1,8,12,/works/OL1984716W,Arthur & George (Sound Library),Julian Barnes,1.0000,2006,/books/OL7811913M,Arthur & George (Sound Library),,eng,1.0000,9780792738633,BBC Audiobooks,January 2006,,558459,VALID_COVER,500,474,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL7811913M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,NO_PAGE_COUNT,,NO,1
EN,CONTEMPORARY,Julian Barnes,1,8,12,/works/OL1984730W,Before she met me,Julian Barnes,1.0000,1982,/books/OL2717441M,Before she met me,,eng,1.0000,0070037477,McGraw-Hill,1986,174,11594447,VALID_COVER,286,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL2717441M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Julian Barnes,1,8,12,/works/OL1984723W,Cross channel,Julian Barnes,1.0000,1996,/books/OL15509190M,Cross channel,,eng,1.0000,0224043013,Cape,1996,211,9774449,VALID_COVER,339,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL15509190M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Julian Barnes,1,8,12,/works/OL21150872W,Death,Julian Barnes,1.0000,2017,/books/OL28633202M,Death,,eng,1.0000,9781784872601,Penguin Random House,2017,128,14456908,VALID_COVER,308,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL28633202M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Julian Barnes,1,8,12,/works/OL44922433W,Departure(s),Julian Barnes,1.0000,2026,/books/OL61303516M,Departure(s),,eng,1.0000,9780593804506,Knopf,2026,160,15169816,VALID_COVER,333,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL61303516M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Kazuo Ishiguro,1,8,12,/works/OL59041W,An Artist of the Floating World,Kazuo Ishiguro,1.0000,1986,/books/OL18915186M,An artist of the floating world,,eng,1.0000,057114716X,Faber & Faber,1987,206,10168547,VALID_COVER,299,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL18915186M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Kazuo Ishiguro,1,8,12,/works/OL21195765W,Come Rain or Come Shine,Kazuo Ishiguro,1.0000,2019,/books/OL44186390M,Come Rain or Come Shine,,eng,1.0000,9780571354610,Faber & Faber,2019,80,15239761,VALID_COVER,347,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL44186390M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Kazuo Ishiguro,1,8,12,/works/OL14875858W,Conversations with Kazuo Ishiguro,Kazuo Ishiguro,1.0000,2008,/books/OL16744057M,Conversations with Kazuo Ishiguro,,eng,1.0000,9781934110614,University Press of Mississippi,2008,224,5351170,VALID_COVER,128,193,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL16744057M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Kazuo Ishiguro,1,8,12,/works/OL28967085W,Crooner / Nocturne,Kazuo Ishiguro,1.0000,2020,/books/OL62337654M,Crooner / Nocturne,,fre | eng,1.0000,9782072827082,Gallimard,2020,255,15239751,VALID_COVER,303,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL62337654M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,CONTEMPORARY,Louise Erdrich,1,8,12,/works/OL479042W,Baptism of Desire,Louise Erdrich,1.0000,1989,/books/OL9239160M,Baptism of Desire,Poems,eng,1.0000,9780060920449,Harper Perennial,"December 7, 1990",78,39910,VALID_COVER,293,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL9239160M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
